,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
1623,0,0,0,0,1,0,unacc,1,0,unacc,True,1
1626,0,0,0,0,2,0,unacc,1,0,unacc,True,1
1629,0,0,0,1,0,0,unacc,1,0,unacc,True,1
1640,0,0,0,2,0,2,unacc,162,66,vgood,False,1
1647,0,0,1,0,0,0,unacc,1,0,unacc,True,1
1648,0,0,1,0,0,1,unacc,5,2,unacc,True,1
1651,0,0,1,0,1,1,unacc,5,2,unacc,True,1
1652,0,0,1,0,1,2,unacc,9,3,unacc,True,1
1654,0,0,1,0,2,1,unacc,5,2,unacc,True,1
1656,0,0,1,1,0,0,unacc,1,0,unacc,True,1
1671,0,0,1,2,2,0,unacc,1,0,unacc,True,1
1674,0,0,2,0,0,0,unacc,1,0,unacc,True,1
1675,0,0,2,0,0,1,unacc,5,2,unacc,True,1
1676,0,0,2,0,0,2,unacc,9,3,unacc,True,1
1679,0,0,2,0,1,2,unacc,9,3,unacc,True,1
1681,0,0,2,0,2,1,unacc,5,2,unacc,True,1
1683,0,0,2,1,0,0,unacc,1,0,unacc,True,1
1692,0,0,2,2,0,0,unacc,1,0,unacc,True,1
1695,0,0,2,2,1,0,unacc,1,0,unacc,True,1
1704,0,0,3,0,1,0,unacc,1,0,unacc,True,1
1705,0,0,3,0,1,1,unacc,5,2,unacc,True,1
1707,0,0,3,0,2,0,unacc,1,0,unacc,True,1
1710,0,0,3,1,0,0,unacc,1,0,unacc,True,1
1719,0,0,3,2,0,0,unacc,1,0,unacc,True,1
1722,0,0,3,2,1,0,unacc,1,0,unacc,True,1
1725,0,0,3,2,2,0,unacc,1,0,unacc,True,1
232,3,1,0,1,2,1,acc,94,31,acc,True,1
233,3,1,0,1,2,2,acc,70,21,acc,True,1
239,3,1,0,2,1,2,acc,145,57,unacc,False,1
242,3,1,0,2,2,2,acc,145,57,unacc,False,1
254,3,1,1,1,0,2,acc,70,21,acc,True,1
260,3,1,1,1,2,2,acc,70,21,acc,True,1
269,3,1,1,2,2,2,acc,146,57,acc,True,1
283,3,1,2,1,1,1,acc,93,31,unacc,False,1
290,3,1,2,2,0,2,acc,147,57,acc,True,1
296,3,1,2,2,2,2,acc,147,57,acc,True,1
319,3,1,3,2,1,1,acc,139,50,unacc,False,1
322,3,1,3,2,2,1,acc,113,40,acc,True,1
323,3,1,3,2,2,2,acc,148,57,acc,True,1
349,3,0,0,2,2,1,acc,112,40,acc,True,1
365,3,0,1,1,1,2,acc,69,21,acc,True,1
368,3,0,1,1,2,2,acc,69,21,acc,True,1
371,3,0,1,2,0,2,acc,59,18,acc,True,1
373,3,0,1,2,1,1,acc,135,49,unacc,False,1
377,3,0,1,2,2,2,acc,59,18,acc,True,1
391,3,0,2,1,1,1,acc,91,29,unacc,False,1
392,3,0,2,1,1,2,acc,69,21,acc,True,1
401,3,0,2,2,1,2,acc,59,18,acc,True,1
403,3,0,2,2,2,1,acc,112,40,acc,True,1
416,3,0,3,1,0,2,acc,69,21,acc,True,1
425,3,0,3,2,0,2,acc,59,18,acc,True,1
430,3,0,3,2,2,1,acc,112,40,acc,True,1
551,2,2,0,1,0,2,acc,73,22,acc,True,1
581,2,2,1,1,1,2,acc,73,22,acc,True,1
583,2,2,1,1,2,1,acc,88,26,acc,True,1
584,2,2,1,1,2,2,acc,73,22,acc,True,1
587,2,2,1,2,0,2,acc,54,17,acc,True,1
589,2,2,1,2,1,1,acc,136,49,acc,True,1
590,2,2,1,2,1,2,acc,54,17,acc,True,1
608,2,2,2,1,1,2,acc,73,22,acc,True,1
614,2,2,2,2,0,2,acc,54,17,acc,True,1
617,2,2,2,2,1,2,acc,54,17,acc,True,1
619,2,2,2,2,2,1,acc,115,41,acc,True,1
632,2,2,3,1,0,2,acc,73,22,acc,True,1
635,2,2,3,1,1,2,acc,73,22,acc,True,1
638,2,2,3,1,2,2,acc,73,22,acc,True,1
641,2,2,3,2,0,2,acc,54,17,acc,True,1
644,2,2,3,2,1,2,acc,54,17,acc,True,1
673,2,1,0,2,2,1,acc,115,41,acc,True,1
686,2,1,1,1,0,2,acc,74,22,acc,True,1
691,2,1,1,1,2,1,acc,89,26,acc,True,1
695,2,1,1,2,0,2,acc,55,17,acc,True,1
697,2,1,1,2,1,1,acc,136,49,acc,True,1
698,2,1,1,2,1,2,acc,55,17,acc,True,1
701,2,1,1,2,2,2,acc,55,17,acc,True,1
716,2,1,2,1,1,2,acc,74,22,acc,True,1
722,2,1,2,2,0,2,acc,55,17,acc,True,1
727,2,1,2,2,2,1,acc,115,41,acc,True,1
742,2,1,3,1,1,1,acc,83,25,unacc,False,1
746,2,1,3,1,2,2,acc,74,22,acc,True,1
749,2,1,3,2,0,2,acc,55,17,acc,True,1
755,2,1,3,2,2,2,acc,55,17,acc,True,1
770,2,0,0,1,1,2,acc,72,22,acc,True,1
779,2,0,0,2,1,2,acc,142,53,unacc,False,1
794,2,0,1,1,0,2,acc,72,22,acc,True,1
809,2,0,1,2,2,2,acc,143,53,acc,True,1
832,2,0,2,2,1,1,acc,51,16,acc,True,1
833,2,0,2,2,1,2,acc,144,53,acc,True,1
835,2,0,2,2,2,1,acc,116,41,acc,True,1
848,2,0,3,1,0,2,acc,72,22,acc,True,1
850,2,0,3,1,1,1,acc,83,25,unacc,False,1
851,2,0,3,1,1,2,acc,72,22,acc,True,1
854,2,0,3,1,2,2,acc,72,22,acc,True,1
857,2,0,3,2,0,2,acc,144,53,acc,True,1
859,2,0,3,2,1,1,acc,139,50,unacc,False,1
860,2,0,3,2,1,2,acc,144,53,acc,True,1
862,2,0,3,2,2,1,acc,116,41,acc,True,1
863,2,0,3,2,2,2,acc,144,53,acc,True,1
875,1,3,0,1,0,2,acc,75,23,acc,True,1
878,1,3,0,1,1,2,acc,75,23,acc,True,1
881,1,3,0,1,2,2,acc,75,23,acc,True,1
887,1,3,0,2,1,2,acc,153,61,acc,True,1
889,1,3,0,2,2,1,acc,117,42,acc,True,1
890,1,3,0,2,2,2,acc,62,19,acc,True,1
902,1,3,1,1,0,2,acc,75,23,acc,True,1
911,1,3,1,2,0,2,acc,152,60,good,False,1
914,1,3,1,2,1,2,acc,154,61,vgood,False,1
929,1,3,2,1,0,2,acc,75,23,acc,True,1
932,1,3,2,1,1,2,acc,75,23,acc,True,1
940,1,3,2,2,1,1,acc,51,16,acc,True,1
941,1,3,2,2,1,2,acc,156,61,vgood,False,1
943,1,3,2,2,2,1,acc,117,42,acc,True,1
944,1,3,2,2,2,2,acc,62,19,acc,True,1
959,1,3,3,1,1,2,acc,75,23,acc,True,1
961,1,3,3,1,2,1,acc,106,36,acc,True,1
967,1,3,3,2,1,1,acc,141,50,acc,True,1
968,1,3,3,2,1,2,acc,155,61,vgood,False,1
971,1,3,3,2,2,2,acc,62,19,acc,True,1
986,1,2,0,1,1,2,acc,77,23,acc,True,1
988,1,2,0,1,2,1,acc,107,37,unacc,False,1
1010,1,2,1,1,0,2,acc,77,23,acc,True,1
1019,1,2,1,2,0,2,acc,152,60,good,False,1
1024,1,2,1,2,2,1,acc,119,42,acc,True,1
1037,1,2,2,1,0,2,acc,77,23,acc,True,1
1046,1,2,2,2,0,2,acc,150,60,acc,True,1
1048,1,2,2,2,1,1,acc,51,16,acc,True,1
1051,1,2,2,2,2,1,acc,119,42,acc,True,1
1066,1,2,3,1,1,1,acc,108,37,acc,True,1
1067,1,2,3,1,1,2,acc,77,23,acc,True,1
1070,1,2,3,1,2,2,acc,77,23,acc,True,1
1073,1,2,3,2,0,2,acc,151,60,acc,True,1
1076,1,2,3,2,1,2,acc,155,61,vgood,False,1
1094,1,1,0,1,1,2,acc,166,76,acc,True,1
1102,1,1,0,2,1,1,acc,134,48,unacc,False,1
1118,1,1,1,1,0,2,acc,166,76,acc,True,1
1120,1,1,1,1,1,1,acc,39,13,acc,True,1
1126,1,1,1,2,0,1,acc,128,44,acc,True,1
1127,1,1,1,2,0,2,acc,152,60,good,False,1
1174,1,1,3,1,1,1,acc,39,13,acc,True,1
1183,1,1,3,2,1,1,acc,141,50,acc,True,1
1201,1,0,0,1,1,1,acc,38,13,acc,True,1
1228,1,0,1,1,1,1,acc,38,13,acc,True,1
1288,1,0,3,2,0,1,acc,127,44,acc,True,1
1310,0,3,0,1,1,2,acc,176,81,good,False,1
1313,0,3,0,1,2,2,acc,80,24,vgood,False,1
1321,0,3,0,2,2,1,acc,122,43,acc,True,1
1334,0,3,1,1,0,2,acc,171,79,acc,True,1
1337,0,3,1,1,1,2,acc,175,81,good,False,1
1340,0,3,1,1,2,2,acc,80,24,vgood,False,1
1343,0,3,1,2,0,2,acc,64,20,acc,True,1
1364,0,3,2,1,1,2,acc,174,81,vgood,False,1
1367,0,3,2,1,2,2,acc,80,24,vgood,False,1
1372,0,3,2,2,1,1,acc,51,16,acc,True,1
1375,0,3,2,2,2,1,acc,122,43,acc,True,1
1390,0,3,3,1,1,1,acc,97,32,acc,True,1
1394,0,3,3,1,2,2,acc,80,24,vgood,False,1
1397,0,3,3,2,0,2,acc,64,20,acc,True,1
1415,0,2,0,1,0,2,acc,171,79,acc,True,1
1418,0,2,0,1,1,2,acc,176,81,good,False,1
1426,0,2,0,2,1,1,acc,134,48,unacc,False,1
1427,0,2,0,2,1,2,acc,161,65,vgood,False,1
1441,0,2,1,1,0,1,acc,33,12,acc,True,1
1444,0,2,1,1,1,1,acc,33,12,acc,True,1
1453,0,2,1,2,1,1,acc,138,49,good,False,1
1469,0,2,2,1,0,2,acc,171,79,acc,True,1
1477,0,2,2,2,0,1,acc,130,45,acc,True,1
1483,0,2,2,2,2,1,acc,121,43,acc,True,1
1495,0,2,3,1,0,1,acc,33,12,acc,True,1
1505,0,2,3,2,0,2,acc,159,65,acc,True,1
1510,0,2,3,2,2,1,acc,121,43,acc,True,1
1525,0,1,0,1,1,1,acc,99,34,acc,True,1
1576,0,1,2,1,0,1,acc,98,34,acc,True,1
1612,0,1,3,2,0,1,acc,131,45,unacc,False,1
1630,0,0,0,1,0,1,acc,101,35,acc,True,1
1642,0,0,0,2,1,1,acc,134,48,unacc,False,1
1657,0,0,1,1,0,1,acc,101,35,acc,True,1
1666,0,0,1,2,0,1,acc,132,45,acc,True,1
1684,0,0,2,1,0,1,acc,101,35,acc,True,1
1720,0,0,3,2,0,1,acc,131,45,unacc,False,1
1097,1,1,0,1,2,2,vgood,167,76,vgood,True,1
1151,1,1,2,1,2,2,vgood,167,76,vgood,True,1
1160,1,1,2,2,2,2,vgood,62,19,acc,False,1
1175,1,1,3,1,1,2,vgood,166,76,acc,False,1
1187,1,1,3,2,2,2,vgood,62,19,acc,False,1
1205,1,0,0,1,2,2,vgood,168,78,vgood,True,1
1241,1,0,1,2,2,2,vgood,62,19,acc,False,1
1265,1,0,2,2,1,2,vgood,156,61,vgood,True,1
1268,1,0,2,2,2,2,vgood,62,19,acc,False,1
1283,1,0,3,1,1,2,vgood,170,78,good,False,1
1295,1,0,3,2,2,2,vgood,62,19,acc,False,1
1421,0,2,0,1,2,2,vgood,80,24,vgood,True,1
1454,0,2,1,2,1,2,vgood,161,65,vgood,True,1
1457,0,2,1,2,2,2,vgood,160,65,vgood,True,1
1481,0,2,2,2,1,2,vgood,161,65,vgood,True,1
1499,0,2,3,1,1,2,vgood,174,81,vgood,True,1
1556,0,1,1,1,2,2,vgood,80,24,vgood,True,1
1562,0,1,1,2,1,2,vgood,157,63,unacc,False,1
1580,0,1,2,1,1,2,vgood,174,81,vgood,True,1
1583,0,1,2,1,2,2,vgood,80,24,vgood,True,1
1589,0,1,2,2,1,2,vgood,157,63,unacc,False,1
1616,0,1,3,2,1,2,vgood,157,63,unacc,False,1
1619,0,1,3,2,2,2,vgood,158,63,vgood,True,1
1673,0,0,1,2,2,2,vgood,165,66,vgood,True,1
1700,0,0,2,2,2,2,vgood,164,66,vgood,True,1
1727,0,0,3,2,2,2,vgood,163,66,vgood,True,1
1199,1,0,0,1,0,2,good,169,78,good,True,1
1211,1,0,0,2,1,2,good,153,61,acc,False,1
1213,1,0,0,2,2,1,good,120,42,good,True,1
1226,1,0,1,1,0,2,good,169,78,good,True,1
1231,1,0,1,1,2,1,good,38,13,acc,False,1
1258,1,0,2,1,2,1,good,38,13,acc,False,1
1262,1,0,2,2,0,2,good,150,60,acc,False,1
1267,1,0,2,2,2,1,good,120,42,good,True,1
1280,1,0,3,1,0,2,good,169,78,good,True,1
1282,1,0,3,1,1,1,good,38,13,acc,False,1
1285,1,0,3,1,2,1,good,38,13,acc,False,1
1289,1,0,3,2,0,2,good,151,60,acc,False,1
1550,0,1,1,1,0,2,good,173,79,good,True,1
1555,0,1,1,1,2,1,good,100,34,good,True,1
1559,0,1,1,2,0,2,good,157,63,unacc,False,1
1561,0,1,1,2,1,1,good,138,49,good,True,1
1579,0,1,2,1,1,1,good,99,34,acc,False,1
1582,0,1,2,1,2,1,good,100,34,good,True,1
1588,0,1,2,2,1,1,good,51,16,acc,False,1
1613,0,1,3,2,0,2,good,157,63,unacc,False,1
1631,0,0,0,1,0,2,good,172,79,good,True,1
1634,0,0,0,1,1,2,good,176,81,good,True,1
1645,0,0,0,2,2,1,good,124,43,good,True,1
1661,0,0,1,1,1,2,good,175,81,good,True,1
1667,0,0,1,2,0,2,good,165,66,vgood,False,1
1694,0,0,2,2,0,2,good,164,66,vgood,False,1
1721,0,0,3,2,0,2,good,163,66,vgood,False,1
240,3,1,0,2,2,0,unacc,1,0,unacc,True,2
63,3,3,2,1,0,0,unacc,1,0,unacc,True,2
357,3,0,1,0,2,0,unacc,1,0,unacc,True,2
472,2,3,1,1,1,1,unacc,26,10,unacc,True,2
676,2,1,1,0,0,1,unacc,4,2,unacc,True,2
288,3,1,2,2,0,0,unacc,1,0,unacc,True,2
1173,1,1,3,1,1,0,unacc,1,0,unacc,True,2
1059,1,2,3,0,2,0,unacc,1,0,unacc,True,2
1057,1,2,3,0,1,1,unacc,4,2,unacc,True,2
708,2,1,2,0,2,0,unacc,1,0,unacc,True,2
633,2,2,3,1,1,0,unacc,1,0,unacc,True,2
509,2,3,2,2,1,2,unacc,56,18,unacc,True,2
142,3,2,1,0,2,1,unacc,4,2,unacc,True,2
1701,0,0,3,0,0,0,unacc,1,0,unacc,True,2
1449,0,2,1,2,0,0,unacc,1,0,unacc,True,2
1702,0,0,3,0,0,1,unacc,4,2,unacc,True,2
1084,1,1,0,0,1,1,unacc,4,2,unacc,True,2
1071,1,2,3,2,0,0,unacc,1,0,unacc,True,2
882,1,3,0,2,0,0,unacc,1,0,unacc,True,2
681,2,1,1,0,2,0,unacc,1,0,unacc,True,2
1486,0,2,3,0,0,1,unacc,4,2,unacc,True,2
1033,1,2,2,0,2,1,unacc,4,2,unacc,True,2
38,3,3,1,1,0,2,unacc,67,21,unacc,True,2
84,3,3,3,0,1,0,unacc,1,0,unacc,True,2
188,3,2,2,2,2,2,unacc,53,17,unacc,True,2
1595,0,1,3,0,0,2,unacc,7,3,unacc,True,2
1625,0,0,0,0,1,2,unacc,7,3,unacc,True,2
828,2,0,2,2,0,0,unacc,1,0,unacc,True,2
526,2,3,3,1,1,1,unacc,83,28,unacc,True,2
214,3,2,3,2,2,1,unacc,47,15,acc,False,2
439,2,3,0,0,2,1,unacc,4,2,unacc,True,2
14,3,3,0,1,1,2,unacc,67,21,unacc,True,2
1335,0,3,1,1,1,0,unacc,1,0,unacc,True,2
690,2,1,1,1,2,0,unacc,1,0,unacc,True,2
1620,0,0,0,0,0,0,unacc,1,0,unacc,True,2
933,1,3,2,1,2,0,unacc,1,0,unacc,True,2
868,1,3,0,0,1,1,unacc,4,2,unacc,True,2
330,3,0,0,0,2,0,unacc,1,0,unacc,True,2
402,3,0,2,2,2,0,unacc,1,0,unacc,True,2
1018,1,2,1,2,0,1,unacc,109,42,acc,False,2
1404,0,2,0,0,0,0,unacc,1,0,unacc,True,2
1493,0,2,3,0,2,2,unacc,7,3,unacc,True,2
951,1,3,3,0,2,0,unacc,1,0,unacc,True,2
1425,0,2,0,2,1,0,unacc,1,0,unacc,True,2
300,3,1,3,0,1,0,unacc,1,0,unacc,True,2
1142,1,1,2,0,2,2,unacc,7,3,unacc,True,2
1389,0,3,3,1,1,0,unacc,1,0,unacc,True,2
31,3,3,1,0,1,1,unacc,4,2,unacc,True,2
801,2,0,1,2,0,0,unacc,1,0,unacc,True,2
454,2,3,0,2,1,1,unacc,126,49,unacc,True,2
1521,0,1,0,1,0,0,unacc,1,0,unacc,True,2
1668,0,0,1,2,1,0,unacc,1,0,unacc,True,2
1639,0,0,0,2,0,1,unacc,111,43,unacc,True,2
1593,0,1,3,0,0,0,unacc,1,0,unacc,True,2
1689,0,0,2,1,2,0,unacc,1,0,unacc,True,2
1323,0,3,1,0,0,0,unacc,1,0,unacc,True,2
89,3,3,3,0,2,2,unacc,7,3,unacc,True,2
1332,0,3,1,1,0,0,unacc,1,0,unacc,True,2
1519,0,1,0,0,2,1,unacc,4,2,unacc,True,2
558,2,2,0,2,0,0,unacc,1,0,unacc,True,2
810,2,0,2,0,0,0,unacc,1,0,unacc,True,2
433,2,3,0,0,0,1,unacc,4,2,unacc,True,2
49,3,3,1,2,1,1,unacc,122,48,unacc,True,2
196,3,2,3,0,2,1,unacc,4,2,unacc,True,2
870,1,3,0,0,2,0,unacc,1,0,unacc,True,2
1490,0,2,3,0,1,2,unacc,7,3,unacc,True,2
598,2,2,2,0,1,1,unacc,4,2,unacc,True,2
113,3,2,0,0,1,2,unacc,7,3,unacc,True,2
1357,0,3,2,0,2,1,unacc,4,2,unacc,True,2
10,3,3,0,1,0,1,unacc,25,10,unacc,True,2
474,2,3,1,1,2,0,unacc,1,0,unacc,True,2
388,3,0,2,1,0,1,unacc,104,38,unacc,True,2
839,2,0,3,0,0,2,unacc,7,3,unacc,True,2
1598,0,1,3,0,1,2,unacc,7,3,unacc,True,2
1374,0,3,2,2,2,0,unacc,1,0,unacc,True,2
937,1,3,2,2,0,1,unacc,108,42,unacc,True,2
276,3,1,2,0,2,0,unacc,1,0,unacc,True,2
960,1,3,3,1,2,0,unacc,1,0,unacc,True,2
780,2,0,0,2,2,0,unacc,1,0,unacc,True,2
1271,1,0,3,0,0,2,unacc,7,3,unacc,True,2
569,2,2,1,0,0,2,unacc,7,3,unacc,True,2
999,1,2,1,0,0,0,unacc,1,0,unacc,True,2
225,3,1,0,1,0,0,unacc,1,0,unacc,True,2
312,3,1,3,1,2,0,unacc,1,0,unacc,True,2
1569,0,1,2,0,1,0,unacc,1,0,unacc,True,2
651,2,1,0,0,1,0,unacc,1,0,unacc,True,2
164,3,2,2,0,0,2,unacc,7,3,unacc,True,2
448,2,3,0,1,2,1,unacc,25,10,unacc,True,2
484,2,3,1,2,2,1,unacc,115,44,unacc,True,2
910,1,3,1,2,0,1,unacc,109,42,acc,False,2
693,2,1,1,2,0,0,unacc,1,0,unacc,True,2
1458,0,2,2,0,0,0,unacc,1,0,unacc,True,2
562,2,2,0,2,1,1,unacc,127,49,acc,False,2
582,2,2,1,1,2,0,unacc,1,0,unacc,True,2
255,3,1,1,1,1,0,unacc,1,0,unacc,True,2
972,1,2,0,0,0,0,unacc,1,0,unacc,True,2
936,1,3,2,2,0,0,unacc,1,0,unacc,True,2
493,2,3,2,0,2,1,unacc,4,2,unacc,True,2
1680,0,0,2,0,2,0,unacc,1,0,unacc,True,2
776,2,0,0,2,0,2,unacc,59,18,acc,False,2
1188,1,0,0,0,0,0,unacc,1,0,unacc,True,2
1533,0,1,0,2,1,0,unacc,1,0,unacc,True,2
24,3,3,0,2,2,0,unacc,1,0,unacc,True,2
17,3,3,0,1,2,2,unacc,67,21,unacc,True,2
1031,1,2,2,0,1,2,unacc,7,3,unacc,True,2
1082,1,1,0,0,0,2,unacc,7,3,unacc,True,2
546,2,2,0,0,2,0,unacc,1,0,unacc,True,2
415,3,0,3,1,0,1,unacc,104,38,unacc,True,2
378,3,0,2,0,0,0,unacc,1,0,unacc,True,2
118,3,2,0,1,0,1,unacc,29,11,unacc,True,2
501,2,3,2,1,2,0,unacc,1,0,unacc,True,2
149,3,2,1,1,1,2,unacc,68,21,unacc,True,2
1134,1,1,2,0,0,0,unacc,1,0,unacc,True,2
774,2,0,0,2,0,0,unacc,1,0,unacc,True,2
1263,1,0,2,2,1,0,unacc,1,0,unacc,True,2
117,3,2,0,1,0,0,unacc,1,0,unacc,True,2
39,3,3,1,1,1,0,unacc,1,0,unacc,True,2
549,2,2,0,1,0,0,unacc,1,0,unacc,True,2
1100,1,1,0,2,0,2,unacc,142,62,acc,False,2
158,3,2,1,2,1,2,unacc,53,17,unacc,True,2
1182,1,1,3,2,1,0,unacc,1,0,unacc,True,2
1251,1,0,2,1,0,0,unacc,1,0,unacc,True,2
892,1,3,1,0,0,1,unacc,4,2,unacc,True,2
1708,0,0,3,0,2,1,unacc,4,2,unacc,True,2
683,2,1,1,0,2,2,unacc,7,3,unacc,True,2
696,2,1,1,2,1,0,unacc,1,0,unacc,True,2
540,2,2,0,0,0,0,unacc,1,0,unacc,True,2
812,2,0,2,0,0,2,unacc,7,3,unacc,True,2
1599,0,1,3,0,2,0,unacc,1,0,unacc,True,2
1602,0,1,3,1,0,0,unacc,1,0,unacc,True,2
1659,0,0,1,1,1,0,unacc,1,0,unacc,True,2
1410,0,2,0,0,2,0,unacc,1,0,unacc,True,2
1338,0,3,1,1,2,0,unacc,1,0,unacc,True,2
1369,0,3,2,2,0,1,unacc,112,43,acc,False,2
1287,1,0,3,2,0,0,unacc,1,0,unacc,True,2
973,1,2,0,0,0,1,unacc,4,2,unacc,True,2
170,3,2,2,0,2,2,unacc,7,3,unacc,True,2
1087,1,1,0,0,2,1,unacc,4,2,unacc,True,2
912,1,3,1,2,1,0,unacc,1,0,unacc,True,2
993,1,2,0,2,1,0,unacc,1,0,unacc,True,2
452,2,3,0,2,0,2,unacc,56,18,unacc,True,2
285,3,1,2,1,2,0,unacc,1,0,unacc,True,2
469,2,3,1,1,0,1,unacc,26,10,unacc,True,2
79,3,3,2,2,2,1,unacc,114,44,unacc,True,2
138,3,2,1,0,1,0,unacc,1,0,unacc,True,2
761,2,0,0,0,1,2,unacc,7,3,unacc,True,2
1713,0,0,3,1,1,0,unacc,1,0,unacc,True,2
1203,1,0,0,1,2,0,unacc,1,0,unacc,True,2
1398,0,3,3,2,1,0,unacc,1,0,unacc,True,2
301,3,1,3,0,1,1,unacc,4,2,unacc,True,2
468,2,3,1,1,0,0,unacc,1,0,unacc,True,2
1703,0,0,3,0,0,2,unacc,7,3,unacc,True,2
953,1,3,3,0,2,2,unacc,7,3,unacc,True,2
488,2,3,2,0,0,2,unacc,7,3,unacc,True,2
465,2,3,1,0,2,0,unacc,1,0,unacc,True,2
103,3,3,3,2,1,1,unacc,122,48,unacc,True,2
1293,1,0,3,2,2,0,unacc,1,0,unacc,True,2
1333,0,3,1,1,0,1,unacc,26,10,unacc,True,2
856,2,0,3,2,0,1,unacc,41,14,unacc,True,2
720,2,1,2,2,0,0,unacc,1,0,unacc,True,2
1698,0,0,2,2,2,0,unacc,1,0,unacc,True,2
414,3,0,3,1,0,0,unacc,1,0,unacc,True,2
1302,0,3,0,0,2,0,unacc,1,0,unacc,True,2
1482,0,2,2,2,2,0,unacc,1,0,unacc,True,2
261,3,1,1,2,0,0,unacc,1,0,unacc,True,2
613,2,2,2,2,0,1,unacc,41,14,unacc,True,2
1247,1,0,2,0,1,2,unacc,7,3,unacc,True,2
1568,0,1,2,0,0,2,unacc,7,3,unacc,True,2
1011,1,2,1,1,1,0,unacc,1,0,unacc,True,2
163,3,2,2,0,0,1,unacc,4,2,unacc,True,2
1590,0,1,2,2,2,0,unacc,1,0,unacc,True,2
530,2,3,3,1,2,2,unacc,71,22,unacc,True,2
1547,0,1,1,0,2,2,unacc,7,3,unacc,True,2
1560,0,1,1,2,1,0,unacc,1,0,unacc,True,2
840,2,0,3,0,1,0,unacc,1,0,unacc,True,2
1083,1,1,0,0,1,0,unacc,1,0,unacc,True,2
1601,0,1,3,0,2,2,unacc,7,3,unacc,True,2
447,2,3,0,1,2,0,unacc,1,0,unacc,True,2
548,2,2,0,0,2,2,unacc,7,3,unacc,True,2
572,2,2,1,0,1,2,unacc,7,3,unacc,True,2
765,2,0,0,1,0,0,unacc,1,0,unacc,True,2
901,1,3,1,1,0,1,unacc,26,10,unacc,True,2
980,1,2,0,0,2,2,unacc,7,3,unacc,True,2
1168,1,1,3,0,2,1,unacc,4,2,unacc,True,2
510,2,3,2,2,2,0,unacc,1,0,unacc,True,2
1108,1,1,1,0,0,1,unacc,4,2,unacc,True,2
486,2,3,2,0,0,0,unacc,1,0,unacc,True,2
928,1,3,2,1,0,1,unacc,27,10,unacc,True,2
112,3,2,0,0,1,1,unacc,4,2,unacc,True,2
327,3,0,0,0,1,0,unacc,1,0,unacc,True,2
792,2,0,1,1,0,0,unacc,1,0,unacc,True,2
1440,0,2,1,1,0,0,unacc,1,0,unacc,True,2
939,1,3,2,2,1,0,unacc,1,0,unacc,True,2
667,2,1,0,2,0,1,unacc,41,14,unacc,True,2
639,2,2,3,2,0,0,unacc,1,0,unacc,True,2
815,2,0,2,0,1,2,unacc,7,3,unacc,True,2
919,1,3,2,0,0,1,unacc,4,2,unacc,True,2
476,2,3,1,1,2,2,unacc,71,22,unacc,True,2
1617,0,1,3,2,2,0,unacc,1,0,unacc,True,2
1597,0,1,3,0,1,1,unacc,4,2,unacc,True,2
456,2,3,0,2,2,0,unacc,1,0,unacc,True,2
1627,0,0,0,0,2,1,unacc,4,2,unacc,True,2
203,3,2,3,1,1,2,unacc,68,21,unacc,True,2
645,2,2,3,2,2,0,unacc,1,0,unacc,True,2
179,3,2,2,1,2,2,unacc,68,21,unacc,True,2
467,2,3,1,0,2,2,unacc,7,3,unacc,True,2
207,3,2,3,2,0,0,unacc,1,0,unacc,True,2
91,3,3,3,1,0,1,unacc,83,28,unacc,True,2
533,2,3,3,2,0,2,unacc,56,18,unacc,True,2
927,1,3,2,1,0,0,unacc,1,0,unacc,True,2
729,2,1,3,0,0,0,unacc,1,0,unacc,True,2
1419,0,2,0,1,2,0,unacc,1,0,unacc,True,2
894,1,3,1,0,1,0,unacc,1,0,unacc,True,2
393,3,0,2,1,2,0,unacc,1,0,unacc,True,2
1233,1,0,1,2,0,0,unacc,1,0,unacc,True,2
9,3,3,0,1,0,0,unacc,1,0,unacc,True,2
492,2,3,2,0,2,0,unacc,1,0,unacc,True,2
775,2,0,0,2,0,1,unacc,41,14,unacc,True,2
34,3,3,1,0,2,1,unacc,4,2,unacc,True,2
498,2,3,2,1,1,0,unacc,1,0,unacc,True,2
591,2,2,1,2,2,0,unacc,1,0,unacc,True,2
769,2,0,0,1,1,1,unacc,102,37,acc,False,2
1140,1,1,2,0,2,0,unacc,1,0,unacc,True,2
1437,0,2,1,0,2,0,unacc,1,0,unacc,True,2
236,3,1,0,2,0,2,unacc,55,17,acc,False,2
152,3,2,1,1,2,2,unacc,68,21,unacc,True,2
1455,0,2,1,2,2,0,unacc,1,0,unacc,True,2
1492,0,2,3,0,2,1,unacc,4,2,unacc,True,2
1149,1,1,2,1,2,0,unacc,1,0,unacc,True,2
477,2,3,1,2,0,0,unacc,1,0,unacc,True,2
187,3,2,2,2,2,1,unacc,47,15,acc,False,2
363,3,0,1,1,1,0,unacc,1,0,unacc,True,2
119,3,2,0,1,0,2,unacc,68,21,unacc,True,2
675,2,1,1,0,0,0,unacc,1,0,unacc,True,2
666,2,1,0,2,0,0,unacc,1,0,unacc,True,2
62,3,3,2,0,2,2,unacc,7,3,unacc,True,2
552,2,2,0,1,1,0,unacc,1,0,unacc,True,2
279,3,1,2,1,0,0,unacc,1,0,unacc,True,2
