,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID
158,0.061865189289012,0.04725609756097561,0.0234375,0.0,0.019230769230769232,0.03409090909090909,12,0.12212426713476539,0.009330552904659282,Test2
96,0.008310249307479225,1.0,0.4959677419354839,0.4,0.15384615384615385,0.13636363636363635,465,0.12211160617229579,0.16543884151103097,Test2
145,0.03970452446906741,0.11077235772357724,0.2439516129032258,0.4,0.09615384615384616,0.045454545454545456,74,0.12211388287415091,0.015910734766835563,Test2
149,0.050784856879039705,0.11077235772357724,0.11794354838709678,0.1,0.11538461538461539,0.045454545454545456,105,0.12212151031945573,0.003077953174569936,Test2
151,0.02123730378578024,0.491869918699187,0.4959677419354839,0.4,0.15384615384615385,0.13636363636363635,277,0.12210578284469868,0.0589745502617566,Test2
206,0.0997229916897507,0.11077235772357724,0.11794354838709678,0.0,0.038461538461538464,0.07954545454545454,52,0.12211112695134652,0.004100687006697531,Test2
188,0.038781163434903045,0.23780487804878048,0.18094758064516128,0.2,0.11538461538461539,0.06818181818181818,113,0.12211978932361335,0.005935282645016206,Test2
111,0.8153277931671283,0.11077235772357724,0.05493951612903226,0.0,0.057692307692307696,0.03409090909090909,37,0.12196838055112609,0.07712661605492956,Test2
141,0.06925207756232687,0.11077235772357724,0.11794354838709678,0.2,0.019230769230769232,0.03409090909090909,60,0.12211613540455933,0.0032647011752151706,Test2
63,0.05355493998153278,0.11077235772357724,0.11794354838709678,0.4,0.019230769230769232,0.2159090909090909,144,0.12211071997371646,0.016540842770176714,Test2
185,0.08125577100646353,0.11077235772357724,0.11794354838709678,0.1,0.07692307692307693,0.07954545454545454,58,0.1221138603578959,0.001459778888943738,Test2
107,0.8153277931671283,0.04725609756097561,0.007686491935483871,0.0,0.019230769230769232,0.011363636363636364,11,0.12197066802370805,0.08085113840731757,Test2
150,0.02123730378578024,0.491869918699187,0.2439516129032258,0.2,0.15384615384615385,0.09090909090909091,214,0.12212157071131864,0.02933444196085982,Test2
170,0.16897506925207756,0.04725609756097561,0.0234375,0.0,0.019230769230769232,0.011363636363636364,25,0.12210297254250933,0.008317247180877943,Test2
21,0.11634349030470914,0.18064024390243902,0.08959173387096774,0.0,0.09615384615384616,0.11363636363636363,33,0.12210870275308039,0.004778216429580155,Test2
169,0.019390581717451522,0.23780487804878048,0.2439516129032258,0.8,0.3076923076923077,0.18181818181818182,212,0.12211045700818952,0.09091103930629695,Test2
48,0.27977839335180055,0.016260162601626018,0.11794354838709678,0.025,0.019230769230769232,0.028409090909090908,40,0.12207471321423431,0.0076907833998392065,Test2
147,0.030470914127423823,0.23780487804878048,0.2439516129032258,0.4,0.09615384615384616,0.056818181818181816,111,0.12211619851403417,0.01838358936848422,Test2
176,0.13204062788550322,0.016260162601626018,0.05493951612903226,0.0125,0.019230769230769232,0.028409090909090908,30,0.12210819752322666,0.007210163350773082,Test2
127,0.030470914127423823,0.11077235772357724,0.11794354838709678,0.05,0.019230769230769232,0.03409090909090909,56,0.12212609666982532,0.005249958815609562,Test2
40,0.030470914127423823,0.04725609756097561,0.11794354838709678,0.05,0.057692307692307696,0.028409090909090908,36,0.1221261411003292,0.005833348693192267,Test2
6,0.00554016620498615,1.0,0.4959677419354839,0.4,0.3076923076923077,0.18181818181818182,367,0.1221116821929083,0.17472173748921774,Test2
193,0.09141274238227147,0.11077235772357724,0.11794354838709678,0.2,0.09615384615384616,0.1590909090909091,70,0.12210794806224723,0.0024254571627791116,Test2
2,0.0110803324099723,0.491869918699187,0.4959677419354839,0.2,0.15384615384615385,0.18181818181818182,220,0.12210901045614486,0.04953914928044798,Test2
155,0.019390581717451522,0.491869918699187,0.4959677419354839,0.4,0.15384615384615385,0.13636363636363635,326,0.12210616293896988,0.059059713439654264,Test2
53,0.16897506925207756,0.04725609756097561,0.11794354838709678,0.0,0.019230769230769232,0.011363636363636364,36,0.12209860491882944,0.005805251482394008,Test2
182,0.2059095106186519,0.016260162601626018,0.0234375,0.05,0.019230769230769232,0.028409090909090908,11,0.12209395477680597,0.007310013336713297,Test2
15,0.16897506925207756,0.016260162601626018,0.2439516129032258,0.0,0.07692307692307693,0.18181818181818182,35,0.12208733439361823,0.007692626744785626,Test2
201,0.1505078485687904,0.016260162601626018,0.05493951612903226,0.0,0.019230769230769232,0.017045454545454544,14,0.12210493698070905,0.007914809694833562,Test2
8,0.00554016620498615,1.0,1.0,0.4,0.3076923076923077,0.18181818181818182,636,0.12208838796236865,0.2751355512791314,Test2
200,0.1505078485687904,0.00038109756097560977,0.05493951612903226,0.0,0.019230769230769232,0.017045454545454544,12,0.12210483815694025,0.008511295519151469,Test2
36,0.030470914127423823,0.015497967479674796,0.0234375,0.05,0.019230769230769232,0.022727272727272728,20,0.12213024682192448,0.009851337570157569,Test2
104,0.5383194829178208,0.032520325203252036,0.0234375,0.0,0.019230769230769232,0.005681818181818182,16,0.12202704974337943,0.032860228166868934,Test2
166,0.019390581717451522,0.23780487804878048,0.11794354838709678,0.2,0.3076923076923077,0.18181818181818182,116,0.12212419721934976,0.016927298485331834,Test2
161,0.036011080332409975,0.11077235772357724,0.11794354838709678,0.0,0.019230769230769232,0.045454545454545456,24,0.12212524067849319,0.00666995990021891,Test2
198,0.012003693444136657,0.491869918699187,1.0,0.6,0.23076923076923078,1.0,915,0.12205371976448888,0.32363032368131495,Test2
75,0.2613111726685134,0.032520325203252036,0.18094758064516128,0.0375,0.11538461538461539,0.13636363636363635,50,0.12207260161489429,0.005458665175491657,Test2
103,1.0,0.032520325203252036,0.0234375,0.0,0.019230769230769232,0.005681818181818182,13,0.1219320272511112,0.12681717952739555,Test2
197,0.030470914127423823,0.23780487804878048,0.4959677419354839,0.7,1.0,0.5909090909090909,397,0.12208886701994633,0.26261588918456985,Test2
128,0.030470914127423823,0.11077235772357724,0.2439516129032258,0.15,0.019230769230769232,0.03409090909090909,70,0.12211895365033065,0.005314109468965035,Test2
163,0.036011080332409975,0.23780487804878048,0.18094758064516128,0.0,0.019230769230769232,0.045454545454545456,42,0.12212311951321259,0.008903777442072061,Test2
132,0.07663896583564174,0.04725609756097561,0.11794354838709678,0.15,0.038461538461538464,0.03409090909090909,26,0.12211500545196552,0.0030264044186866057,Test2
143,0.05355493998153278,0.23780487804878048,0.2439516129032258,0.1,0.019230769230769232,0.03409090909090909,66,0.12211565280697083,0.006861626781862937,Test2
74,0.2613111726685134,0.032520325203252036,0.03918850806451613,0.0375,0.11538461538461539,0.13636363636363635,44,0.12207915308969496,0.007363740204780267,Test2
124,0.7229916897506925,0.032520325203252036,0.0234375,0.0,0.0,0.0,20,0.12198910234371559,0.062482499106001045,Test2
126,0.030470914127423823,0.11077235772357724,0.11794354838709678,0.05,0.057692307692307696,0.03409090909090909,45,0.12212634864799003,0.004824349377729741,Test2
56,0.18744228993536471,0.04725609756097561,0.11794354838709678,0.1,0.019230769230769232,0.011363636363636364,71,0.12209348444758598,0.003041479742937586,Test2
154,0.028624192059095107,0.23780487804878048,0.3699596774193548,0.2,0.15384615384615385,0.13636363636363635,214,0.12211114373511472,0.01522709643463057,Test2
142,0.06925207756232687,0.11077235772357724,0.11794354838709678,0.025,0.019230769230769232,0.03409090909090909,50,0.12211844454517419,0.004664730674185823,Test2
33,0.030470914127423823,0.15015243902439024,0.15700604838709678,0.1875,0.23076923076923078,0.13636363636363635,63,0.12212072873093442,0.00784543368884606,Test2
121,0.0,0.23780487804878048,0.2439516129032258,0.2,0.11538461538461539,0.06818181818181818,133,0.12212485957077708,0.009040696247803223,Test2
186,0.032317636195752536,0.23780487804878048,0.2439516129032258,0.2,0.07692307692307693,0.06818181818181818,130,0.12211795593530413,0.007189419272894323,Test2
50,0.6306555863342567,0.008130081300813009,0.11794354838709678,0.0,0.019230769230769232,0.005681818181818182,24,0.12200352564725574,0.04427468967364345,Test2
157,0.08771929824561403,0.04725609756097561,0.007686491935483871,0.0,0.019230769230769232,0.022727272727272728,8,0.1221200492049883,0.009562522423202864,Test2
22,0.11634349030470914,0.12982723577235772,0.08959173387096774,0.0,0.11538461538461539,0.36363636363636365,61,0.12210025224143985,0.016453247642741704,Test2
108,0.8153277931671283,0.016260162601626018,0.007686491935483871,0.0,0.019230769230769232,0.011363636363636364,11,0.12197047508023943,0.08177193847452809,Test2
80,0.28901200369344415,0.04725609756097561,0.03918850806451613,0.0,0.038461538461538464,0.022727272727272728,16,0.12207728894386073,0.009929543414387912,Test2
82,0.2613111726685134,0.04725609756097561,0.2439516129032258,0.05,0.038461538461538464,0.6363636363636364,38,0.12205259264623175,0.05454431229743115,Test2
146,0.03970452446906741,0.23780487804878048,0.2439516129032258,0.4,0.09615384615384616,0.045454545454545456,93,0.12211467350578013,0.018165941666700686,Test2
92,0.11357340720221606,0.11077235772357724,0.05493951612903226,0.05,0.019230769230769232,0.11363636363636363,22,0.12210927585625368,0.0036464963151524835,Test2
27,0.27977839335180055,0.0,0.03918850806451613,0.025,0.019230769230769232,0.017045454545454544,27,0.12207862718507245,0.010458810590531298,Test2
29,0.27977839335180055,0.0,0.07069052419354839,0.025,0.019230769230769232,0.03409090909090909,27,0.12207660810191233,0.009066533345350836,Test2
25,0.27977839335180055,0.016260162601626018,0.0234375,0.025,0.019230769230769232,0.017045454545454544,69,0.12207945632664047,0.01047237407817117,Test2
0,0.0997229916897507,0.0,0.08644153225806452,1.6,0.3076923076923077,0.7272727272727273,198,0.12207114933809005,0.4367831566467875,Train2
1,0.0110803324099723,0.491869918699187,0.4959677419354839,0.2,0.15384615384615385,0.18181818181818182,269,0.12210901045614486,0.04953914928044798,Train2
4,0.0110803324099723,0.491869918699187,0.2439516129032258,0.2,0.15384615384615385,0.09090909090909091,132,0.12212366123076207,0.029817357113984064,Train2
10,0.3536472760849492,0.04725609756097561,0.03918850806451613,0.0,0.019230769230769232,0.011363636363636364,38,0.1220642351283198,0.013996435116686308,Train2
11,0.3536472760849492,0.016260162601626018,0.047064012096774195,0.025,0.019230769230769232,0.03409090909090909,40,0.12206259744042403,0.01306252701919393,Train2
16,0.13850415512465375,0.017022357723577235,0.0234375,0.05,0.07692307692307693,0.08522727272727272,19,0.12210633359268891,0.005823657052335222,Train2
17,0.11634349030470914,0.016260162601626018,0.07069052419354839,0.0,0.1346153846153846,0.18181818181818182,28,0.12210655239102347,0.008234554120635423,Train2
23,0.08587257617728532,0.18064024390243902,0.08959173387096774,0.0,0.11538461538461539,0.36363636363636365,76,0.12210684005378959,0.017619293350936555,Train2
24,0.27977839335180055,-0.008130081300813009,0.08644153225806452,0.0,0.019230769230769232,0.06818181818181818,23,0.12207503303225653,0.009572076690679202,Train2
28,0.27977839335180055,0.016260162601626018,0.07069052419354839,0.025,0.019230769230769232,0.028409090909090908,77,0.12207689703578505,0.008574046684827129,Train2
30,0.007386888273314866,0.06694613821138211,0.033203125,0.81875,0.23076923076923078,0.13636363636363635,274,0.12212235468699607,0.08869426022256843,Train2
31,0.007386888273314866,0.06694613821138211,0.033203125,0.81875,0.23076923076923078,0.13636363636363635,368,0.12212235468699607,0.08869426022256843,Train2
37,0.030470914127423823,0.04725609756097561,0.05493951612903226,0.05,0.019230769230769232,0.028409090909090908,29,0.12212880085911089,0.007603548375130411,Train2
38,0.030470914127423823,0.11077235772357724,0.11794354838709678,0.05,0.019230769230769232,0.028409090909090908,71,0.12212628440605429,0.0053692547760979745,Train2
41,0.030470914127423823,0.11077235772357724,0.2439516129032258,0.05,0.057692307692307696,0.028409090909090908,40,0.12212071291345443,0.006224547453316877,Train2
44,0.10710987996306556,0.04725609756097561,0.18094758064516128,0.05625,0.057692307692307696,0.06818181818181818,72,0.12210605875011245,0.0027267691126686834,Train2
47,0.7322253000923361,0.04725609756097561,0.07069052419354839,0.0,0.019230769230769232,0.005681818181818182,20,0.12198504800063541,0.061640185026555584,Train2
49,0.16897506925207756,0.016260162601626018,0.11794354838709678,0.05,0.019230769230769232,0.045454545454545456,62,0.12209662583716437,0.004121643104377568,Train2
54,0.08587257617728532,0.04725609756097561,0.05493951612903226,0.1,0.019230769230769232,0.011363636363636364,26,0.12211730143973738,0.005139235075060418,Train2
55,0.08587257617728532,0.04725609756097561,0.18094758064516128,0.1,0.019230769230769232,0.011363636363636364,60,0.12211147794257012,0.0037741161635844738,Train2
58,0.7229916897506925,0.0,0.11794354838709678,0.0,0.019230769230769232,0.022727272727272728,14,0.12198390728441966,0.060086048905838296,Train2
60,0.7229916897506925,0.0,0.11794354838709678,0.0,0.019230769230769232,0.022727272727272728,16,0.12198390728441966,0.060086048905838296,Train2
62,0.0997229916897507,0.016260162601626018,0.007686491935483871,0.0,0.15384615384615385,0.11363636363636363,36,0.12211526381687332,0.010102226657438575,Train2
64,0.05355493998153278,0.11077235772357724,0.2439516129032258,0.4,0.019230769230769232,0.2159090909090909,144,0.1221048963691639,0.017823492486555306,Train2
69,0.08125577100646353,0.11077235772357724,0.05493951612903226,0.05,0.057692307692307696,0.10795454545454546,32,0.1221163672104617,0.003852200706146299,Train2
70,0.05355493998153278,0.11077235772357724,0.11794354838709678,0.05,0.057692307692307696,0.13636363636363635,62,0.12211821821067981,0.0036176575225937524,Train2
76,0.2613111726685134,0.032520325203252036,0.06281502016129033,0.0,0.019230769230769232,0.13636363636363635,45,0.12207792609971113,0.008190990338913996,Train2
78,0.2613111726685134,-0.0040650406504065045,0.004032258064516129,0.0375,0.11538461538461539,0.13636363636363635,36,0.1220805501549756,0.01017492205449626,Train2
79,0.1505078485687904,0.032520325203252036,0.18094758064516128,0.0375,0.019230769230769232,0.17613636363636365,84,0.12209346327520333,0.00468151676919859,Train2
83,0.28901200369344415,0.04725609756097561,0.0234375,0.0,0.019230769230769232,0.011363636363636364,16,0.12207826637299223,0.011121262693057193,Train2
85,0.11357340720221606,0.11077235772357724,0.05493951612903226,0.0,0.057692307692307696,0.03409090909090909,29,0.12211281585426177,0.005618993393861395,Train2
86,0.11357340720221606,0.11077235772357724,0.05493951612903226,0.0,0.07692307692307693,0.045454545454545456,40,0.12211256636936928,0.0053848907157096814,Train2
87,0.11357340720221606,0.11077235772357724,0.05493951612903226,0.05,0.019230769230769232,0.11363636363636363,35,0.12210927585625368,0.0036464963151524835,Train2
88,0.11357340720221606,0.11077235772357724,0.4959677419354839,0.2,0.019230769230769232,0.11363636363636363,134,0.12208691427792023,0.02145578306067523,Train2
90,0.11357340720221606,0.11077235772357724,0.4959677419354839,0.2,0.019230769230769232,0.3068181818181818,141,0.12208053133502439,0.028929139487050986,Train2
91,0.11357340720221606,0.11077235772357724,0.4959677419354839,0.2,0.019230769230769232,0.3068181818181818,189,0.12208053133502439,0.028929139487050986,Train2
93,0.03693444136657433,0.23780487804878048,0.2439516129032258,0.00625,0.11538461538461539,0.06818181818181818,132,0.12211981426049258,0.009467652284252781,Train2
95,0.008310249307479225,1.0,0.4959677419354839,0.4,0.3076923076923077,0.13636363636363635,465,0.1221126138771866,0.1735979798568679,Train2
98,0.008310249307479225,0.491869918699187,0.2439516129032258,0.0,0.15384615384615385,0.09090909090909091,185,0.12212687038627536,0.03238849987312049,Train2
101,0.0904893813481071,0.016260162601626018,0.08644153225806452,0.1,0.019230769230769232,0.03409090909090909,45,0.12211395147983277,0.004573428777218773,Train2
