,buying_high,buying_low,buying_med,buying_vhigh,maint_high,maint_low,maint_med,maint_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,lug_boot_big,lug_boot_med,lug_boot_small,safety_high,safety_low,safety_med
1453,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1468,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1474,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1477,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1478,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1480,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1483,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1495,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1501,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1504,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1505,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1507,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1510,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1522,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1525,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1534,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1549,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1558,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1576,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1603,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1612,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1630,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1633,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1642,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1657,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1660,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1666,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1684,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1097,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1106,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1124,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1130,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1133,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1148,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1151,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1157,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1160,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1178,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1184,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1205,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1214,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1232,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1238,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1241,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1259,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1265,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1283,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1286,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1292,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1295,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
1430,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1448,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1454,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1457,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1472,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1475,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1481,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1484,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1508,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1511,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
1529,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1538,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1556,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1562,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1580,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1583,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1592,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1607,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1610,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1616,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1619,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
1664,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1670,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1673,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1688,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1691,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1697,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1715,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1718,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1724,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1199,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1202,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1204,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1211,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1213,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1226,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1229,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1231,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1235,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1237,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1240,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1255,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1258,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1264,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1267,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1280,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1285,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1289,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1294,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1523,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1535,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1550,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1555,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1559,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1561,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1577,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
1579,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1582,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1586,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1588,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1606,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1609,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1613,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1615,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1618,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1631,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1634,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1636,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1643,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1645,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1658,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1661,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1663,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1667,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1672,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1685,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
1690,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1694,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1696,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1712,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1714,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1717,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1721,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1723,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1726,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
