,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
499,7,5,8,2,96.1,181.1,671.2,14.3,27.3,63.0,4.9,6.4,2.469793011977952,82,27,0.0,6.099877522015125,1
501,7,5,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,82,27,0.0,0.0,1
503,2,4,8,3,94.5,139.4,689.1,20.0,29.2,30.0,4.9,0.0,1.0818051703517284,200,139,0.0,1.1703024265997322,1
504,4,3,8,3,94.5,139.4,689.1,20.0,28.9,29.0,4.9,0.0,3.923753928303845,200,139,0.0,15.395844889879855,1
507,2,4,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,335,321,0.5527426922011774,0.3055244837818056,1
511,8,6,8,7,81.6,56.7,665.6,1.9,27.8,35.0,2.7,0.0,0.0,86,29,0.0,0.0,1
512,4,3,8,7,81.6,56.7,665.6,1.9,27.8,32.0,2.7,0.0,2.0068708488450007,86,29,0.0,4.027530603943854,1
513,2,4,8,7,81.6,56.7,665.6,1.9,21.9,71.0,5.8,0.0,4.012592060349841,86,29,0.0,16.100895042782586,1
430,7,4,9,4,89.7,287.2,849.3,6.8,19.4,45.0,3.6,0.0,0.0,91,35,3.1949928844048685,10.207979531397742,2
283,3,4,2,3,86.9,6.6,18.7,3.2,8.8,35.0,3.1,0.0,0.7419373447293773,45,7,0.0,0.550471023504079,2
146,5,4,3,1,90.1,39.7,86.6,6.2,13.2,40.0,5.4,0.0,0.6678293725756554,19,2,0.0,0.4459960708747936,2
213,7,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.3446270301737613,19,2,0.0,11.186529970968953,2
231,1,5,9,7,93.5,149.3,728.6,8.1,27.8,27.0,3.1,0.0,4.566221435849517,87,33,3.153860951711901,1.9947621371534405,2
262,2,4,8,5,91.6,112.4,573.0,8.9,21.4,42.0,3.1,0.0,1.6582280766035324,137,79,0.0,2.7497203540362505,2
6,8,6,8,1,92.3,88.9,495.6,8.5,24.1,27.0,3.1,0.0,0.0,115,67,0.4317824164255378,0.18643605513427652,2
178,2,5,9,3,90.1,82.9,735.7,6.2,18.3,45.0,2.2,0.0,1.7715567619105357,83,31,0.0,3.1384133606709423,2
489,4,4,8,3,95.1,141.3,605.8,17.7,20.6,58.0,1.3,0.0,0.0,25,3,1.3289297820853083,1.766054365713305,2
22,7,4,6,7,94.3,96.3,200.0,56.1,21.0,44.0,4.5,0.0,0.0,54,9,0.0,0.0,2
318,6,5,9,4,92.8,119.0,783.5,7.5,21.6,27.0,2.2,0.0,0.0,91,35,3.1949928844048685,10.207979531397742,2
21,5,4,9,1,91.8,78.5,724.3,9.2,19.1,38.0,2.7,0.0,0.0,365,349,1.2507589577965987,1.5643979705084339,2
308,2,4,9,7,92.4,105.8,758.1,9.9,16.0,45.0,1.8,0.0,0.0,149,86,2.727199019940971,7.437614494366992,2
150,6,5,6,5,92.5,56.4,433.3,7.1,23.2,39.0,5.4,0.0,0.7839015438284094,56,9,0.0,0.6145016304165636,2
410,6,3,2,5,84.1,7.3,52.8,2.7,14.7,42.0,2.7,0.0,0.0,45,7,0.0,0.0,2
36,6,3,10,2,90.6,35.4,669.1,6.7,21.7,24.0,4.5,0.0,0.0,14,1,0.0,0.0,2
478,7,4,7,7,93.7,101.3,423.4,14.7,18.2,82.0,4.5,0.0,1.1662709371419244,42,6,1.9878743481543453,0.6750321649872449,2
401,3,4,9,4,91.1,88.2,731.7,8.3,22.8,46.0,4.0,0.0,1.7833912195575383,219,157,0.0,3.180484241994924,2
456,2,4,8,4,91.6,248.4,753.8,6.3,16.6,59.0,2.7,0.0,0.0,122,72,0.0,0.0,2
370,7,4,9,7,91.0,276.3,825.1,7.1,13.8,77.0,7.6,0.0,2.4898941912990398,87,33,3.153860951711901,0.4408518589331501,2
356,4,4,9,5,92.1,99.0,745.3,9.6,20.8,35.0,4.9,0.0,0.8153648132841945,147,85,2.394252281519869,2.4928856373516584,2
390,7,4,2,1,84.7,9.5,58.3,4.1,7.5,71.0,6.3,0.0,2.394252281519869,44,7,0.0,5.732443987563098,2
295,7,5,6,7,93.1,180.4,430.8,11.0,22.2,48.0,1.3,0.0,0.0,54,9,0.0,0.0,2
388,6,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,3.392492941032009,134,78,1.4586150226995167,3.739883803014014,2
148,2,2,8,2,94.8,108.3,647.1,17.0,17.4,43.0,6.7,0.0,0.7275486072772778,236,184,0.0,0.5293269759511066,2
95,4,4,9,7,89.7,90.0,704.4,4.8,17.8,64.0,1.3,0.0,0.0,209,148,0.0,0.0,2
298,8,6,6,3,91.2,147.8,377.2,12.7,19.6,43.0,4.9,0.0,0.0,57,9,1.4327007339340465,2.0526313930151554,2
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0,45,7,0.0,0.0,2
174,1,4,8,6,90.2,96.9,624.2,8.9,14.2,53.0,1.8,0.0,1.5040773967762742,170,117,0.0,2.262248815493294,2
479,7,4,7,1,89.2,103.9,431.6,6.4,22.6,57.0,4.9,0.0,5.633109621361155,95,37,0.9669838461896731,21.772729749719662,2
454,3,4,8,4,91.6,248.4,753.8,6.3,16.8,56.0,3.1,0.0,0.0,122,72,0.0,0.0,2
90,6,5,8,6,90.2,96.9,624.2,8.9,14.7,59.0,5.8,0.0,0.0,170,117,0.0,0.0,2
170,5,4,9,3,92.9,133.3,699.6,9.2,21.9,35.0,1.8,0.0,1.2725655957915476,142,82,0.0,1.6194231955922964,2
285,2,5,7,7,93.9,169.7,411.8,12.3,23.4,40.0,6.3,0.0,0.0,42,6,1.9878743481543453,3.951644424050063,2
502,4,4,8,2,96.1,181.1,671.2,14.3,20.7,69.0,4.9,0.4,0.0,239,185,3.864931397894296,14.937694710429158,2
359,1,4,9,5,92.5,122.0,789.7,10.2,21.1,39.0,2.2,0.0,2.21046980408624,147,85,2.394252281519869,0.03377599901164234,2
355,4,4,9,5,92.1,99.0,745.3,9.6,20.8,35.0,4.9,0.0,2.643333886382519,147,85,2.394252281519869,0.062041645880953344,2
309,2,4,9,7,92.4,105.8,758.1,9.9,24.9,27.0,2.2,0.0,0.0,149,86,2.727199019940971,7.437614494366992,2
181,8,6,10,1,84.9,32.8,664.2,3.0,19.1,32.0,4.0,0.0,1.8625285401162623,15,1,2.057962510002712,0.038194436585577675,2
182,5,4,2,7,86.8,15.6,48.3,3.9,12.4,53.0,2.2,0.0,1.998773638612381,46,7,3.966132331075178,3.8705002248089255,2
290,2,5,7,6,91.6,104.2,474.9,9.0,18.7,53.0,1.8,0.0,0.0,99,39,2.19722457733622,4.827795843250331,2
508,1,2,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,137,79,0.0,0.0,2
270,2,2,8,2,92.1,152.6,658.2,14.3,21.8,56.0,3.1,0.0,0.418710334858185,128,75,1.6863989535702288,1.60703443401205,2
341,8,6,9,1,91.9,111.7,770.3,6.5,15.7,51.0,2.2,0.0,0.0,153,88,0.0,0.0,2
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616,186,129,2.856470206220483,0.010833518878204778,2
334,2,3,9,1,91.6,108.4,764.0,6.2,18.0,51.0,5.4,0.0,0.0,153,88,0.0,0.0,2
126,3,5,3,1,87.6,52.2,103.8,5.0,9.0,49.0,2.2,0.0,0.0,19,2,0.0,0.0,2
482,3,4,8,7,94.9,130.3,587.1,14.1,23.4,40.0,5.8,0.0,0.8285518175661483,131,76,0.9400072584914712,0.012422315311858141,2
407,4,5,2,6,84.7,8.2,55.0,2.9,14.2,46.0,4.0,0.0,0.0,48,7,2.0592388343623163,4.240464576945871,2
64,2,2,8,1,91.1,103.2,638.8,5.8,23.1,31.0,3.1,0.0,0.0,115,67,0.4317824164255378,0.18643605513427652,2
160,7,4,3,1,90.1,39.7,86.6,6.2,16.1,29.0,3.1,0.0,1.01160091167848,19,2,0.0,1.023336404508732,2
35,6,3,9,2,90.3,80.7,730.2,6.3,18.2,62.0,4.5,0.0,0.0,223,159,2.50470927708418,6.2735685627115565,2
144,2,5,8,3,95.5,99.9,513.3,13.2,23.8,32.0,5.4,0.0,0.5709795465857378,25,3,1.3289297820853083,0.5744885594938545,2
87,1,2,9,4,92.9,137.0,706.4,9.2,22.4,34.0,2.2,0.0,0.0,156,90,0.0,0.0,2
286,7,6,7,3,91.2,183.1,437.7,12.5,12.6,90.0,7.6,0.2,0.0,100,41,0.0,0.0,2
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,64,22,0.0,1.309245815857135,2
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603,5,0,0.0,17.050531837760875,2
506,1,2,8,5,91.0,166.9,752.6,7.1,18.5,73.0,8.5,0.0,0.0,137,79,0.0,0.0,2
408,4,3,9,5,90.3,290.0,855.3,7.4,19.9,44.0,3.1,0.0,2.174751721484161,206,145,1.9416152247724323,0.054352626099017864,2
201,6,5,3,7,90.1,37.6,83.7,7.2,12.4,54.0,3.6,0.0,2.5726122302071057,109,58,0.0,6.618333687011178,2
403,8,6,8,4,90.7,194.1,643.0,6.8,21.3,41.0,3.6,0.0,0.0,125,73,0.0,0.0,2
125,3,4,10,7,92.6,46.5,691.8,8.8,20.6,24.0,5.4,0.0,0.0,13,1,0.0,0.0,2
288,7,4,7,6,91.6,104.2,474.9,9.0,24.2,32.0,1.8,0.0,0.0,99,39,2.19722457733622,4.827795843250331,2
179,8,6,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,1.8293763327993615,126,74,0.0,3.3466177670064403,2
306,7,4,9,7,89.6,84.1,714.3,5.7,17.1,53.0,5.4,0.0,0.3435897043900769,149,86,2.727199019940971,5.681593369181,2
168,6,5,3,5,91.2,48.3,97.8,12.5,14.6,26.0,9.4,0.0,1.2612978709452054,113,63,2.231089091288976,0.9404950110558594,2
208,6,5,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,3.007166651179654,208,146,3.43977686362963,0.18715159591601355,2
471,4,3,5,5,89.6,25.4,73.7,5.7,18.0,40.0,4.0,0.0,3.675794214565281,10,0,0.0,13.51146310783159,2
399,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,0.0,57,9,1.4327007339340465,2.0526313930151554,2
39,4,4,3,2,88.1,25.7,67.6,3.8,14.1,43.0,2.7,0.0,0.0,21,2,0.0,0.0,2
108,4,5,9,6,92.5,88.0,698.6,7.1,20.3,45.0,3.1,0.0,0.0,361,345,1.306503326207658,1.706950941391674,2
405,2,2,8,2,94.6,212.1,680.9,9.5,27.9,27.0,2.2,0.0,0.0,186,129,2.856470206220483,8.159422039025289,2
397,5,6,8,7,91.6,181.3,613.0,7.6,24.3,33.0,3.6,0.0,1.5325568680981427,191,132,0.0,2.348730553954788,2
145,6,5,8,4,95.2,131.7,578.8,10.4,27.4,22.0,4.0,0.0,0.6418538861723948,280,233,1.2669476034873244,0.39074215542659707,2
131,4,6,3,1,87.2,23.9,64.7,4.1,14.0,39.0,3.1,0.0,0.0,19,2,0.0,0.0,2
310,7,4,9,7,92.4,105.8,758.1,9.9,25.3,27.0,2.7,0.0,0.0,149,86,2.727199019940971,7.437614494366992,2
139,1,4,9,2,91.0,129.5,692.6,7.0,21.7,38.0,2.2,0.0,0.3576744442718159,93,36,0.0,0.12793100808515231,2
252,6,5,8,3,93.1,157.3,666.7,13.5,22.1,37.0,3.6,0.0,0.1906203596086497,25,3,1.3289297820853083,1.295748341299144,2
296,6,4,6,7,90.4,89.5,290.8,6.4,14.3,46.0,1.8,0.0,0.6418538861723948,54,9,0.0,0.41197641119460554,2
271,8,6,8,2,92.1,152.6,658.2,14.3,20.1,58.0,4.5,0.0,2.329227023940467,128,75,1.6863989535702288,0.41322792805592373,2
206,2,2,8,6,93.5,139.4,594.2,20.3,22.9,31.0,7.2,0.0,2.800325477211381,229,174,0.5187937934151675,5.205386824165986,2
486,5,4,8,2,95.1,141.3,605.8,17.7,24.1,43.0,6.3,0.0,1.0986122886681098,236,184,0.0,1.206948960812582,2
441,8,6,8,1,92.1,207.0,672.6,8.2,25.5,29.0,1.8,0.0,0.8020015854720274,115,67,0.4317824164255378,0.13706223312947324,2
404,2,4,9,3,87.9,84.8,725.1,3.7,21.8,34.0,2.2,0.0,1.951608170169951,83,31,0.0,3.8087744498741047,2
259,7,4,8,6,91.8,170.9,692.3,13.7,23.7,40.0,1.8,0.0,0.8671004876833833,116,68,0.0,0.7518632557407612,2
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012,45,7,0.0,10.422760508149366,2
375,6,5,9,6,91.2,94.3,744.4,8.4,15.4,57.0,4.9,0.0,3.6975913947159578,361,345,1.306503326207658,5.717302151362752,2
136,3,6,9,7,92.4,124.1,680.7,8.5,17.2,58.0,1.3,0.0,0.0,87,33,3.153860951711901,9.946838902733099,2
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549,91,35,3.1949928844048685,2.2647151881442746,2
427,2,4,8,1,92.1,207.0,672.6,8.2,27.9,33.0,2.2,0.0,1.208960345836975,115,67,0.4317824164255378,0.6040055339642492,2
255,2,5,8,4,87.5,77.0,694.8,5.0,22.3,46.0,4.0,0.0,0.0,125,73,0.0,0.0,2
212,7,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,3.3006401266708405,208,146,3.43977686362963,0.019359031571539436,2
232,6,4,9,2,91.0,129.5,692.6,7.0,18.7,43.0,2.7,0.0,4.648133885420207,93,36,0.0,21.60514861679155,2
379,4,5,1,7,18.7,1.1,171.4,0.0,5.2,100.0,0.9,0.0,0.0,46,7,3.966132331075178,15.730205667599824,2
473,9,4,6,6,90.5,61.1,252.6,9.4,24.5,50.0,3.1,0.0,4.267176792994939,54,9,0.0,18.208797782674573,2
458,8,6,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,1.463255402256019,173,118,1.0784095813505905,0.14810630586837306,2
204,5,6,3,6,90.6,50.1,100.4,7.8,15.1,64.0,4.0,0.0,2.7073833121145063,60,17,0.0,7.3299243987161145,2
428,1,3,8,4,94.8,222.4,698.6,13.9,26.2,34.0,5.8,0.0,0.0,122,72,0.0,0.0,2
457,1,4,8,3,91.7,191.4,635.9,7.8,19.9,50.0,4.0,0.0,4.427836170705175,25,3,1.3289297820853083,9.603220805429029,2
72,5,4,3,5,91.7,33.3,77.5,9.0,15.6,25.0,6.3,0.0,0.0,112,63,0.0,0.0,2
3,8,6,3,5,91.7,33.3,77.5,9.0,8.3,97.0,4.0,0.2,0.0,112,63,0.0,0.0,2
103,2,4,9,6,92.5,121.1,674.4,8.6,24.1,29.0,4.5,0.0,0.0,200,141,2.8118094353930627,7.906272300965454,2
142,8,6,8,5,90.1,108.0,529.8,12.5,21.2,51.0,8.9,0.0,0.4762341789963716,135,78,2.3711778844596574,3.5908116468749283,2
396,4,3,9,7,90.5,96.7,750.5,11.4,20.4,55.0,4.9,0.0,1.534714366238164,149,86,2.727199019940971,1.4220196493167032,2
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0,25,3,1.3289297820853083,1.766054365713305,2
455,3,4,7,1,94.6,160.0,567.2,16.7,17.9,48.0,2.7,0.0,0.0,95,37,0.9669838461896731,0.9350577587917734,2
509,5,4,8,5,91.0,166.9,752.6,7.1,21.1,71.0,7.6,1.4,1.1537315878891892,136,79,0.9400072584914712,0.04567808897650427,2
442,6,5,4,1,87.9,24.9,41.6,3.7,10.9,64.0,3.1,0.0,1.4701758451005926,5,0,0.0,2.161417015517242,2
197,4,5,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,2.4898941912990398,91,35,3.1949928844048685,0.49716416701954763,2
461,8,6,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,0.0,173,118,1.0784095813505905,1.162967225148756,2
402,9,9,8,5,94.8,227.0,706.7,12.0,25.0,36.0,4.0,0.0,0.0,134,78,1.4586150226995167,2.1275577844447118,2
77,1,3,3,1,87.6,52.2,103.8,5.0,8.3,72.0,3.1,0.0,0.0,19,2,0.0,0.0,2
229,8,6,8,6,92.2,81.8,480.8,11.9,16.4,43.0,4.0,0.0,4.280824129164719,173,118,1.0784095813505905,10.255458936051568,2
127,3,5,9,5,93.5,149.3,728.6,8.1,17.2,43.0,3.1,0.0,0.0,147,85,2.394252281519869,5.732443987563098,2
313,6,5,9,3,92.6,115.4,777.1,8.8,24.3,27.0,4.9,0.0,0.0,142,82,0.0,0.0,2
132,4,6,3,7,89.3,51.3,102.2,9.6,10.6,46.0,4.9,0.0,0.0,59,16,0.0,0.0,2
294,8,6,7,2,92.3,88.8,440.9,8.5,17.1,67.0,3.6,0.0,2.0241930674493576,161,96,0.0,4.097357574310039,2
20,6,4,9,2,91.0,129.5,692.6,7.0,18.3,40.0,2.7,0.0,0.0,93,36,0.0,0.0,2
92,8,6,8,7,92.3,85.3,488.0,14.7,20.8,32.0,6.3,0.0,0.0,131,76,0.9400072584914712,0.8836136460166515,2
500,8,6,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,358,342,1.234896505988976,1.5249693805037812,2
484,2,5,8,7,94.9,130.3,587.1,14.1,33.1,25.0,4.0,0.0,3.311637304949512,131,76,0.9400072584914712,5.624629077262568,2
158,2,4,8,3,92.1,111.2,654.1,9.6,20.5,35.0,4.0,0.0,0.9707789171582248,25,3,1.3289297820853083,0.12827204204801798,2
460,2,5,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,0.0,175,119,2.005525858729668,4.022133970033371,2
406,6,5,9,6,87.1,291.3,860.6,4.0,17.0,67.0,4.9,0.0,1.599387576580599,199,141,6.995619625423205,29.119320324956067,2
274,8,6,12,3,84.0,27.8,354.6,5.3,5.1,61.0,8.0,0.0,2.5006159434931803,50,8,1.8531680973566984,0.4191887134667695,2
235,8,6,8,7,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,5.285637313390662,131,76,0.9400072584914712,18.884500574043145,2
63,2,2,8,7,90.2,99.6,631.2,6.3,20.8,33.0,2.7,0.0,0.0,247,193,2.0068708488450007,4.027530603943854,2
71,4,5,9,5,94.3,85.1,692.3,15.9,17.7,37.0,3.6,0.0,0.0,147,85,2.394252281519869,5.732443987563098,2
28,6,3,9,6,93.4,145.4,721.4,8.1,30.2,24.0,2.7,0.0,0.0,252,198,2.503073953743449,6.265379217908863,2
34,6,3,9,1,91.8,78.5,724.3,9.2,21.2,32.0,2.7,0.0,0.0,367,351,2.02187638805302,4.087984128566327,2
353,7,4,9,5,92.1,99.0,745.3,9.6,19.8,47.0,2.7,0.0,1.000631880307906,208,146,3.43977686362963,5.9494282496635345,2
226,7,5,10,1,91.7,48.5,696.1,11.1,16.1,44.0,4.0,0.0,3.9193957597575593,15,1,2.057962510002712,3.464933743292892,2
17,8,5,10,1,84.9,32.8,664.2,3.0,16.7,47.0,4.9,0.0,0.0,15,1,2.057962510002712,4.235209692576662,2
157,2,2,8,3,92.1,111.2,654.1,9.6,18.4,45.0,3.6,0.0,0.9669838461896731,25,3,1.3289297820853083,0.13100486051136725,2
29,6,3,9,7,93.5,149.3,728.6,8.1,22.8,39.0,3.6,0.0,0.0,87,33,3.153860951711901,9.946838902733099,2
188,6,4,3,6,90.8,41.9,89.4,7.9,13.3,42.0,0.9,0.0,2.128231705849268,60,17,0.0,4.529370193782085,2
467,3,4,3,3,90.2,18.5,41.1,7.3,11.2,41.0,5.4,0.0,1.8794650496471603,18,2,0.0,3.532388872845203,2
239,7,5,4,7,81.9,3.0,7.9,3.5,13.4,75.0,1.8,0.0,0.0,5,0,0.0,0.0,2
277,3,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.462149662665384,369,353,2.656638702531158,0.03782598662791069,2
81,1,2,8,7,90.2,99.6,631.2,6.3,17.9,44.0,2.2,0.0,0.0,247,193,2.0068708488450007,4.027530603943854,2
244,2,4,8,7,91.8,175.1,700.7,13.8,22.4,54.0,7.6,0.0,1.3532545070416904,189,130,0.0,1.8312977608286485,2
268,3,4,8,2,92.1,152.6,658.2,14.3,21.0,32.0,3.1,0.0,0.0,186,129,2.856470206220483,8.159422039025289,2
242,2,4,8,7,94.2,122.3,589.9,12.9,15.4,66.0,4.0,0.0,2.4096441652874536,131,76,0.9400072584914712,2.159832637816863,2
12,6,5,8,5,63.5,70.8,665.3,0.8,17.0,72.0,6.7,0.0,0.0,136,79,0.9400072584914712,0.8836136460166515,2
5,8,6,8,7,92.3,85.3,488.0,14.7,22.2,29.0,5.4,0.0,0.0,131,76,0.9400072584914712,0.8836136460166515,2
327,6,5,9,6,92.2,102.3,751.5,8.4,21.2,32.0,2.2,0.0,0.0,361,345,1.306503326207658,1.706950941391674,2
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023,153,88,0.0,11.862905394275257,2
434,1,4,8,5,90.6,269.8,811.2,5.5,22.2,45.0,3.6,0.0,0.0,137,79,0.0,0.0,2
93,8,6,8,7,91.4,142.4,601.4,10.6,18.2,43.0,4.9,0.0,0.0,131,76,0.9400072584914712,0.8836136460166515,2
320,6,3,9,4,92.8,119.0,783.5,7.5,18.9,34.0,7.2,0.0,3.5655812377694427,91,35,3.1949928844048685,0.1373357276494665,2
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0,114,67,0.0,0.0,2
289,7,4,7,6,91.6,104.2,474.9,9.0,24.3,30.0,1.8,0.0,0.0,99,39,2.19722457733622,4.827795843250331,2
400,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,2.214846178686039,57,9,1.4327007339340465,0.611751496746292,2
8,8,6,9,2,91.0,129.5,692.6,7.0,13.1,63.0,5.4,0.0,0.0,93,36,0.0,0.0,2
25,7,4,8,7,91.4,142.4,601.4,10.6,16.3,60.0,5.4,0.0,0.0,131,76,0.9400072584914712,0.8836136460166515,2
326,5,4,9,6,92.2,102.3,751.5,8.4,24.1,27.0,3.1,0.0,0.0,361,345,1.306503326207658,1.706950941391674,2
195,2,5,8,5,93.9,135.7,586.7,15.1,23.5,36.0,5.4,0.0,2.3997118037247684,134,78,1.4586150226995167,0.8856631512560906,2
104,2,4,1,6,82.1,3.7,9.3,2.9,5.3,78.0,3.1,0.0,0.0,48,7,2.0592388343623163,4.240464576945871,2
389,7,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,0.0,134,78,1.4586150226995167,2.1275577844447118,2
330,3,3,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,2.0255131996542803,195,139,0.0,4.102703721973721,2
243,7,4,8,7,91.8,175.1,700.7,13.8,21.9,73.0,7.6,1.0,0.0,189,130,0.0,0.0,2
210,4,4,10,6,90.6,43.7,686.9,6.7,18.4,25.0,3.1,0.0,3.2280337626529665,11,1,0.0,10.420201972827469,2
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0,214,152,0.0,0.0,2
219,6,5,3,1,90.1,39.7,86.6,6.2,15.2,27.0,3.1,0.0,3.492256112609122,19,2,0.0,12.195852756055775,2
254,6,3,8,4,91.6,138.1,621.7,6.3,18.9,41.0,3.1,0.0,2.428336298299606,181,123,0.0,5.896817177639434,2
305,1,4,9,7,89.6,84.1,714.3,5.7,19.0,52.0,2.2,0.0,0.0,149,86,2.727199019940971,7.437614494366992,2
462,1,4,9,7,91.0,276.3,825.1,7.1,14.5,76.0,7.6,0.0,1.5496879080283263,87,33,3.153860951711901,2.5733711540810247,2
344,6,3,9,1,91.5,130.1,807.1,7.5,12.2,66.0,4.9,0.0,1.9600947840472696,215,152,1.1568811967920856,0.6451520667513411,2
13,6,5,9,1,90.9,126.5,686.5,7.0,21.3,42.0,2.2,0.0,0.0,365,349,1.2507589577965987,1.5643979705084339,2
329,4,3,9,6,92.2,102.3,751.5,8.4,23.5,27.0,4.0,0.0,1.4655675420143983,361,345,1.306503326207658,0.025301424750213266,2
510,6,5,8,5,91.0,166.9,752.6,7.1,18.2,62.0,5.4,0.0,0.3576744442718159,136,79,0.9400072584914712,0.33911150651698363,2
443,1,2,7,5,90.7,80.9,368.3,16.8,14.8,78.0,8.0,0.0,0.0,40,6,3.6381123370602833,13.235861377070236,2
149,8,6,9,4,93.7,80.9,685.2,17.9,23.7,25.0,4.5,0.0,0.7514160886839212,91,35,3.1949928844048685,5.971067556585851,2
411,7,4,2,5,84.6,3.2,43.6,3.3,8.2,53.0,9.4,0.0,1.7263316639055997,45,7,0.0,2.9802210138030762,2
11,7,5,9,6,92.8,73.2,713.0,22.6,19.3,38.0,4.0,0.0,0.0,361,345,1.306503326207658,1.706950941391674,2
386,3,4,9,7,90.5,96.7,750.5,11.4,20.6,55.0,5.4,0.0,3.242201650171697,149,86,2.727199019940971,0.2652277091445661,2
123,3,4,9,2,84.4,73.4,671.9,3.2,17.9,45.0,3.1,0.0,0.0,223,159,2.50470927708418,6.2735685627115565,2
435,2,5,7,6,90.8,84.7,376.6,5.6,23.8,51.0,1.8,0.0,0.0,99,39,2.19722457733622,4.827795843250331,2
42,4,4,8,2,94.8,108.3,647.1,17.0,16.6,54.0,5.4,0.0,0.0,236,184,0.0,0.0,2
449,7,4,8,7,91.6,181.3,613.0,7.6,19.3,61.0,4.9,0.0,0.0,244,192,2.833213344056216,8.027097852938207,2
485,2,4,8,1,95.0,135.5,596.3,21.3,30.6,28.0,3.6,0.0,1.1216775615991057,114,67,0.0,1.2581605521949155,2
156,2,4,9,6,93.4,145.4,721.4,8.1,28.6,27.0,2.2,0.0,0.959350221334602,252,198,2.503073953743449,2.383082962002302,2
203,8,6,10,3,91.4,37.9,673.8,5.2,20.2,37.0,2.7,0.0,2.6878474937846906,14,1,0.0,7.224524149844642,2
97,3,4,3,6,69.0,2.4,15.5,0.7,17.4,24.0,5.4,0.0,0.0,354,338,1.1299331122365952,1.276748838128678,2
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605,5,0,0.0,2.974075184247324,2
287,7,4,7,6,91.6,104.2,474.9,9.0,22.1,49.0,2.7,0.0,0.0,99,39,2.19722457733622,4.827795843250331,2
106,4,5,3,4,91.4,30.7,74.3,7.5,18.2,29.0,3.1,0.0,0.0,65,22,2.0294631718735947,4.118720765991232,2
67,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,5.4,0.0,0.0,362,346,0.4947705968068738,0.24479794346463007,2
413,7,5,8,6,93.7,231.1,715.1,8.4,26.4,33.0,3.6,0.0,0.0,173,118,1.0784095813505905,1.162967225148756,2
222,4,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.6336309798834576,19,2,0.0,13.203274097968816,2
38,7,3,10,6,90.6,43.7,686.9,6.7,17.8,27.0,4.0,0.0,0.0,11,1,0.0,0.0,2
360,6,5,9,5,92.5,122.0,789.7,10.2,18.4,42.0,2.2,0.0,0.7371640659767197,208,146,3.43977686362963,7.304115934037292,2
250,8,5,8,3,93.1,157.3,666.7,13.5,26.8,25.0,3.1,0.0,0.5187937934151675,25,3,1.3289297820853083,0.6563203201385465,2
153,5,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,0.9001613499442714,147,85,2.394252281519869,2.2323077118164365,2
