,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID
1176,1,1,3,1,2,0,unacc,1.2897214647020032,0.8437011613970289,Test1
1179,1,1,3,2,0,0,unacc,1.2897214646873767,1.1720385424773612,Test1
1189,1,0,0,0,0,1,unacc,1.2896538996218312,1.2881989734242885,Test1
1193,1,0,0,0,1,2,unacc,1.2897214060691418,1.270338255390582,Test1
1194,1,0,0,0,2,0,unacc,1.2897173647412226,1.4145988471918212,Test1
1197,1,0,0,1,0,0,unacc,1.2895468221782518,1.4092557297983992,Test1
1200,1,0,0,1,1,0,unacc,1.289714922409771,1.2234719572185295,Test1
1203,1,0,0,1,2,0,unacc,1.2897212194161334,1.3706899131345018,Test1
1207,1,0,0,2,0,1,unacc,1.2897212230431754,1.533829904436594,Test1
1212,1,0,0,2,2,0,unacc,1.2897214500199852,1.6601074533862386,Test1
1219,1,0,1,0,1,1,unacc,1.2897213340256082,0.7374305738509226,Test1
1221,1,0,1,0,2,0,unacc,1.2897212530999151,1.0498344591624058,Test1
1227,1,0,1,1,1,0,unacc,1.2897211271101285,0.8587115927629908,Test1
1230,1,0,1,1,2,0,unacc,1.2897214520347668,1.0059185609989383,Test1
1239,1,0,1,2,2,0,unacc,1.2897214639436179,1.2953357474831135,Test1
1243,1,0,2,0,0,1,unacc,1.289721284812343,0.8921189568752862,Test1
1247,1,0,2,0,1,2,unacc,1.289721464545702,0.8741282168703554,Test1
1248,1,0,2,0,2,0,unacc,1.2897214537708412,1.0183963339630597,Test1
1250,1,0,2,0,2,2,unacc,1.2897214646964665,1.0213347801706416,Test1
1251,1,0,2,1,0,0,unacc,1.2897209999784907,1.0133999686140975,Test1
1257,1,0,2,1,2,0,unacc,1.28972146404753,0.974480182612241,Test1
1269,1,0,3,0,0,0,unacc,1.2897210636649028,1.3592112382555077,Test1
1270,1,0,3,0,0,1,unacc,1.2897214554068122,1.1940140414483784,Test1
1271,1,0,3,0,0,2,unacc,1.2897214644866801,1.3621499294883501,Test1
1274,1,0,3,0,1,2,unacc,1.289721464694248,1.1760231593973545,Test1
1276,1,0,3,0,2,1,unacc,1.2897214646892305,1.155093836890948,Test1
1278,1,0,3,1,0,0,unacc,1.2897214406953652,1.315295323936351,Test1
1281,1,0,3,1,1,0,unacc,1.2897214638008603,1.1291685620251157,Test1
1287,1,0,3,2,0,0,unacc,1.2897214632645144,1.6047125063946934,Test1
1293,1,0,3,2,2,0,unacc,1.2897214647003248,1.565792299687291,Test1
1296,0,3,0,0,0,0,unacc,1.2897213257134725,1.542261366576624,Test1
1297,0,3,0,0,0,1,unacc,1.2897214614816355,1.3770641837674884,Test1
1300,0,3,0,0,1,1,unacc,1.2897214645813917,1.1909374185363166,Test1
1305,0,3,0,1,0,0,unacc,1.2897214563831187,1.4983454635135354,Test1
1306,0,3,0,1,0,1,unacc,1.2897214645094432,1.3331480294686824,Test1
1308,0,3,0,1,1,0,unacc,1.2897214643899877,1.3122187067618352,Test1
1314,0,3,0,2,0,0,unacc,1.2897214642041448,1.7877626508751492,Test1
1315,0,3,0,2,0,1,unacc,1.2897214646907957,1.6225652039890983,Test1
1320,0,3,0,2,2,0,unacc,1.2897214647016528,1.7488424447653352,Test1
1323,0,3,1,0,0,0,unacc,1.2897214575246816,1.1774899022531518,Test1
1327,0,3,1,0,1,1,unacc,1.289721464696099,0.8261656945200517,Test1
1329,0,3,1,0,2,0,unacc,1.2897214646922255,1.1385697053426127,Test1
1330,0,3,1,0,2,1,unacc,1.2897214647021213,0.9733722577964893,Test1
1331,0,3,1,0,2,2,unacc,1.2897214647023512,1.1415081435746826,Test1
1342,0,3,1,2,0,1,unacc,1.2897214647017583,1.2577934798292054,Test1
1347,0,3,1,2,2,0,unacc,1.2897214647023203,1.3840707205950462,Test1
1353,0,3,2,0,1,0,unacc,1.2897214646884125,0.9599247512343245,Test1
1357,0,3,2,0,2,1,unacc,1.2897214647023445,0.941933866959034,Test1
1359,0,3,2,1,0,0,unacc,1.2897214646801214,1.102135362247145,Test1
1360,0,3,2,1,0,1,unacc,1.28972146470184,0.936937914703544,Test1
1362,0,3,2,1,1,0,unacc,1.2897214647015205,0.9160085921971347,Test1
1365,0,3,2,1,2,0,unacc,1.2897214647023252,1.063215155469219,Test1
1368,0,3,2,2,0,0,unacc,1.2897214647010236,1.3915525365468149,Test1
1371,0,3,2,2,1,0,unacc,1.2897214647023065,1.2054257664856405,Test1
1374,0,3,2,2,2,0,unacc,1.2897214647023547,1.35263232975748,Test1
1377,0,3,3,0,0,0,unacc,1.2897214646831603,1.4479464637948614,Test1
1379,0,3,3,0,0,2,unacc,1.2897214647023463,1.4508849020225207,Test1
1384,0,3,3,0,2,1,unacc,1.289721464702356,1.2438288094547885,Test1
1386,0,3,3,1,0,0,unacc,1.2897214647012056,1.4040303047546716,Test1
1389,0,3,3,1,1,0,unacc,1.2897214647023134,1.2179035346931484,Test1
1396,0,3,3,2,0,1,unacc,1.2897214647023552,1.5282500314876286,Test1
1401,0,3,3,2,2,0,unacc,1.2897214647023565,1.6545272722532347,Test1
1405,0,2,0,0,0,1,unacc,1.289721154901525,1.1430709359292053,Test1
1407,0,2,0,0,1,0,unacc,1.2897209630038398,1.1221411924817313,Test1
1411,0,2,0,0,2,1,unacc,1.2897214642659145,1.1041512787293406,Test1
1422,0,2,0,2,0,0,unacc,1.2897214168042497,1.5537698726160578,Test1
1431,0,2,1,0,0,0,unacc,1.2897207742200638,0.9434961018443649,Test1
1432,0,2,1,0,0,1,unacc,1.2897214487060682,0.7782997425196924,Test1
1434,0,2,1,0,1,0,unacc,1.28972143880044,0.7573704038626584,Test1
1435,0,2,1,0,1,1,unacc,1.2897214641017272,0.5921729912700536,Test1
1438,0,2,1,0,2,1,unacc,1.2897214646797845,0.7393795551143277,Test1
1439,0,2,1,0,2,2,unacc,1.2897214647018322,0.9075154409091292,Test1
1440,0,2,1,1,0,0,unacc,1.2897214233817995,0.8995809960196883,Test1
1449,0,2,1,2,0,0,unacc,1.289721462228319,1.1889982221723163,Test1
1460,0,2,2,0,0,2,unacc,1.2897214646831665,0.914997256856425,Test1
1464,0,2,2,0,2,0,unacc,1.2897214646520594,0.8731386118198518,Test1
1467,0,2,2,1,0,0,unacc,1.2897214625673865,0.8681426579835758,Test1
1473,0,2,2,1,2,0,unacc,1.2897214646993407,0.8292224528029776,Test1
1476,0,2,2,2,0,0,unacc,1.2897214645744473,1.1575598338220547,Test1
1489,0,2,3,0,1,1,unacc,1.2897214647007482,0.8626295435178145,Test1
1503,0,2,3,2,0,0,unacc,1.2897214646957378,1.4594547763781562,Test1
1512,0,1,0,0,0,0,unacc,1.2884310111433936,1.4045226079239466,Test1
1513,0,1,0,0,0,1,unacc,1.289691622754798,1.242352364952828,Test1
1514,0,1,0,0,0,2,unacc,1.289720774108994,1.4105468899791067,Test1
1515,0,1,0,0,1,0,unacc,1.2896731340501837,1.2213782999460991,Test1
1519,0,1,0,0,2,1,unacc,1.2897214227541691,1.2034918454050685,Test1
1524,0,1,0,1,1,0,unacc,1.2897185748552342,1.1775612175739887,Test1
1527,0,1,0,1,2,0,unacc,1.289721356337777,1.324773020423465,Test1
1530,0,1,0,2,0,0,unacc,1.2897168532875993,1.653102192094768,Test1
1532,0,1,0,2,0,2,unacc,1.289721462228291,1.656049015217067,Test1
1533,0,1,0,2,1,0,unacc,1.2897212918182046,1.466983535072082,Test1
1536,0,1,0,2,2,0,unacc,1.2897214582151424,1.614190363973698,Test1
1543,0,1,1,0,1,1,unacc,1.2897214069725453,0.6915135528040816,Test1
1545,0,1,1,0,2,0,unacc,1.2897213712220328,1.0039175055236889,Test1
1547,0,1,1,0,2,2,unacc,1.2897214646520625,1.0068560715478692,Test1
1548,0,1,1,1,0,0,unacc,1.2897174875091075,0.9989155436627244,Test1
1554,0,1,1,1,2,0,unacc,1.2897214591055361,0.9600014682641794,Test1
1569,0,1,2,0,1,0,unacc,1.2897213360340254,0.8252725459227445,Test1
1572,0,1,2,0,2,0,unacc,1.289721459872743,0.9724792386307906,Test1
1578,0,1,2,1,1,0,unacc,1.2897214569989643,0.7813565144307026,Test1
1581,0,1,2,1,2,0,unacc,1.2897214644130177,0.9285630833221249,Test1
1595,0,1,3,0,0,2,unacc,1.2897214646070614,1.316232830032459,Test1
1598,0,1,3,0,1,2,unacc,1.2897214646987731,1.1301060599647266,Test1
1611,0,1,3,2,0,0,unacc,1.289721464067132,1.5587954069624288,Test1
1614,0,1,3,2,1,0,unacc,1.2897214646784838,1.3726686369864005,Test1
1617,0,1,3,2,2,0,unacc,1.2897214647014588,1.519875200256133,Test1
1621,0,0,0,0,0,1,unacc,1.286844961843883,1.6686848277329267,Test1
1623,0,0,0,0,1,0,unacc,1.2850646499400749,1.6430585344850517,Test1
1626,0,0,0,0,2,0,unacc,1.289546941546471,1.8009869073222562,Test1
1628,0,0,0,0,2,2,unacc,1.2897213712006956,1.804301631242437,Test1
1629,0,0,0,1,0,0,unacc,1.2822932708334411,1.7791034992227728,Test1
1632,0,0,0,1,1,0,unacc,1.2894429327220096,1.6096554707858328,Test1
1639,0,0,0,2,0,1,unacc,1.2897111842005093,1.920570092798956,Test1
1640,0,0,0,2,0,2,unacc,1.2897212267373275,2.088722681288603,Test1
1649,0,0,1,0,0,2,unacc,1.2897180333987575,1.4784458695998748,Test1
1656,0,0,1,1,0,0,unacc,1.2893381458991138,1.4309175895289803,Test1
1659,0,0,1,1,1,0,unacc,1.2897071059714096,1.245446791648863,Test1
1665,0,0,1,2,0,0,unacc,1.2896985506744165,1.7209788591008308,Test1
1668,0,0,1,2,1,0,unacc,1.2897206058710164,1.5348849751649993,Test1
1671,0,0,1,2,2,0,unacc,1.2897214324847728,1.6820925797608692,Test1
1674,0,0,2,0,0,0,unacc,1.289390875080603,1.4435797327915918,Test1
1675,0,0,2,0,0,1,unacc,1.2897138162189632,1.278867531959627,Test1
1678,0,0,2,0,1,1,unacc,1.2897211779072029,1.09274894580103,Test1
1679,0,0,2,0,1,2,unacc,1.2897214580545444,1.260885078276689,Test1
1680,0,0,2,0,2,0,unacc,1.2897210003145543,1.4051527277333289,Test1
1681,0,0,2,0,2,1,unacc,1.2897214539390023,1.2399557520758795,Test1
1686,0,0,2,1,1,0,unacc,1.2897207238064807,1.214029761682948,Test1
1698,0,0,2,2,2,0,unacc,1.2897214630375344,1.6506542210012947,Test1
1704,0,0,3,0,1,0,unacc,1.2897208254148362,1.5598411383671553,Test1
1707,0,0,3,0,2,0,unacc,1.2897214407129496,1.7070481377770115,Test1
1709,0,0,3,0,2,2,unacc,1.2897214646894326,1.7099865872408146,Test1
1710,0,0,3,1,0,0,unacc,1.2897204447372321,1.7020515399074443,Test1
1719,0,0,3,2,0,0,unacc,1.2897214036578468,1.9914693492595117,Test1
1722,0,0,3,2,1,0,unacc,1.2897214624106403,1.8053426006975608,Test1
1725,0,0,3,2,2,0,unacc,1.2897214646162478,1.9525491642662527,Test1
239,3,1,0,2,1,2,acc,1.2897214647023554,1.3096516540075318,Test1
241,3,1,0,2,2,1,acc,1.2897214647023547,1.2887223315012992,Test1
242,3,1,0,2,2,2,acc,1.2897214647023567,1.4568582172793707,Test1
259,3,1,1,1,2,1,acc,1.2897214647023552,0.6345334330421292,Test1
263,3,1,1,2,0,2,acc,1.2897214647023552,1.131006699898115,Test1
266,3,1,1,2,1,2,acc,1.2897214647023567,0.9448799298366198,Test1
268,3,1,1,2,2,1,acc,1.2897214647023565,0.9239506073303877,Test1
283,3,1,2,1,1,1,acc,1.2897214647023543,0.45588847893271267,Test1
308,3,1,3,1,0,2,acc,1.2897214647023565,1.1120460772680316,Test1
319,3,1,3,2,1,1,acc,1.2897214647023567,1.0472005957167245,Test1
349,3,0,0,2,2,1,acc,1.2897214647021673,1.7213962955025452,Test1
350,3,0,0,2,2,2,acc,1.2897214647023523,1.8895321812806716,Test1
365,3,0,1,1,1,2,acc,1.2897214647022557,1.088136719549676,Test1
367,3,0,1,1,2,1,acc,1.289721464702193,1.067207397043427,Test1
371,3,0,1,2,0,2,acc,1.2897214647021955,1.563680663899447,Test1
374,3,0,1,2,1,2,acc,1.2897214647023507,1.3775538938379224,Test1
395,3,0,2,1,2,2,acc,1.2897214647023565,1.2039048919839217,Test1
398,3,0,2,2,0,2,acc,1.2897214647023485,1.5322422730618424,Test1
400,3,0,2,2,1,1,acc,1.2897214647023432,1.1779796172222785,Test1
403,3,0,2,2,2,1,acc,1.2897214647023563,1.3251861804941096,Test1
404,3,0,2,2,2,2,acc,1.2897214647023567,1.4933220662721804,Test1
425,3,0,3,2,0,2,acc,1.2897214647023563,1.8341372155575908,Test1
551,2,2,0,1,0,2,acc,1.2897214647021176,0.8271108170166852,Test1
563,2,2,0,2,1,2,acc,1.2897214647023563,0.9304012212435678,Test1
565,2,2,0,2,2,1,acc,1.2897214647023558,0.9094718987373356,Test1
581,2,2,1,1,1,2,acc,1.2897214647023563,0.27621232278439733,Test1
583,2,2,1,1,2,1,acc,1.289721464702356,0.25528300027816514,Test1
584,2,2,1,1,2,2,acc,1.2897214647023567,0.42341888605623607,Test1
589,2,2,1,2,1,1,acc,1.2897214647023554,0.39749361129458505,Test1
590,2,2,1,2,1,2,acc,1.2897214647023567,0.5656294970726559,Test1
592,2,2,1,2,2,1,acc,1.2897214647023567,0.5447001745664236,Test1
593,2,2,1,2,2,2,acc,1.2897214647023567,0.7128360603444946,Test1
605,2,2,2,1,0,2,acc,1.289721464702356,0.4309007020083135,Test1
607,2,2,2,1,1,1,acc,1.2897214647023558,0.07663804616874792,Test1
620,2,2,2,2,2,2,acc,1.2897214647023567,0.681397669506916,Test1
632,2,2,3,1,0,2,acc,1.2897214647023567,0.7327956445040676,Test1
635,2,2,3,1,1,2,acc,1.2897214647023567,0.5466688744425733,Test1
641,2,2,3,2,0,2,acc,1.2897214647023567,1.0222128187923263,Test1
662,2,1,0,1,1,2,acc,1.2897214647014945,0.7403246776228535,Test1
665,2,1,0,1,2,2,acc,1.2897214647023243,0.8875312408951067,Test1
673,2,1,0,2,2,1,acc,1.289721464702273,1.0088125294052723,Test1
686,2,1,1,1,0,2,acc,1.2897214647011697,0.5616797235136692,Test1
692,2,1,1,1,2,2,acc,1.2897214647023552,0.5227595167242035,Test1
695,2,1,1,2,0,2,acc,1.2897214647022854,0.8510968978021264,Test1
700,2,1,1,2,2,1,acc,1.2897214647023523,0.6440408052343917,Test1
713,2,1,2,1,0,2,acc,1.2897214647022952,0.5302413326763046,Test1
715,2,1,2,1,1,1,acc,1.2897214647022572,0.1759786768367386,Test1
719,2,1,2,1,2,2,acc,1.2897214647023565,0.4913211258866244,Test1
722,2,1,2,2,0,2,acc,1.289721464702353,0.8196585069645411,Test1
742,2,1,3,1,1,1,acc,1.2897214647023514,0.47787361933247313,Test1
745,2,1,3,1,2,1,acc,1.2897214647023565,0.6250801826043081,Test1
749,2,1,3,2,0,2,acc,1.2897214647023565,1.1215534494602935,Test1
767,2,0,0,1,0,2,acc,1.289721462500436,1.3591254095975984,Test1
773,2,0,0,1,2,2,acc,1.289721464699247,1.3202052048949062,Test1
808,2,0,1,2,2,1,acc,1.289721464701941,1.0767147692356798,Test1
809,2,0,1,2,2,2,acc,1.2897214647023472,1.2448506550137655,Test1
826,2,0,2,1,2,1,acc,1.2897214647019977,0.7558592041099428,Test1
832,2,0,2,2,1,1,acc,1.2897214647017845,0.8980698151264472,Test1
833,2,0,2,2,1,2,acc,1.2897214647023434,1.0662057009043535,Test1
835,2,0,2,2,2,1,acc,1.2897214647023352,1.0452763783981236,Test1
851,2,0,3,1,1,2,acc,1.2897214647023452,1.0786834691118516,Test1
854,2,0,3,1,2,2,acc,1.2897214647023563,1.2258900323836799,Test1
857,2,0,3,2,0,2,acc,1.2897214647023385,1.5542274134616123,Test1
859,2,0,3,2,1,1,acc,1.2897214647023272,1.1999647576220533,Test1
863,2,0,3,2,2,2,acc,1.2897214647023567,1.515307206671938,Test1
875,1,3,0,1,0,2,acc,1.2897214647022508,1.1145270509194463,Test1
878,1,3,0,1,1,2,acc,1.289721464702353,0.9284002808580109,Test1
881,1,3,0,1,2,2,acc,1.2897214647023565,1.0756068441298507,Test1
887,1,3,0,2,1,2,acc,1.2897214647023565,1.2178174551462708,Test1
905,1,3,1,1,1,2,acc,1.2897214647023565,0.5636285566871001,Test1
908,1,3,1,1,2,2,acc,1.2897214647023567,0.710835119958939,Test1
911,1,3,1,2,0,2,acc,1.2897214647023565,1.0391725010368533,Test1
916,1,3,1,2,2,1,acc,1.2897214647023567,0.8321164084691265,Test1
932,1,3,2,1,1,2,acc,1.2897214647023567,0.5321901658495213,Test1
935,1,3,2,1,2,2,acc,1.2897214647023567,0.6793967291213603,Test1
941,1,3,2,2,1,2,acc,1.2897214647023567,0.8216073401377799,Test1
958,1,3,3,1,1,1,acc,1.2897214647023567,0.6659492225672049,Test1
959,1,3,3,1,1,2,acc,1.2897214647023567,0.8340851083452759,Test1
962,1,3,3,1,2,2,acc,1.2897214647023567,0.981291671617115,Test1
967,1,3,3,2,1,1,acc,1.2897214647023567,0.9553663968554634,Test1
970,1,3,3,2,2,1,acc,1.2897214647023567,1.1025729601273024,Test1
1015,1,2,1,1,2,1,acc,1.2897214647023247,0.30870653151549626,Test1
1016,1,2,1,1,2,2,acc,1.289721464702356,0.47684241729357274,Test1
1021,1,2,1,2,1,1,acc,1.2897214647023059,0.4509171425319158,Test1
1024,1,2,1,2,2,1,acc,1.2897214647023547,0.5981237058037602,Test1
1025,1,2,1,2,2,2,acc,1.2897214647023567,0.766259591581831,Test1
1043,1,2,2,1,2,2,acc,1.2897214647023567,0.4454040264559939,Test1
1046,1,2,2,2,0,2,acc,1.2897214647023552,0.773741407533909,Test1
1064,1,2,3,1,0,2,acc,1.2897214647023552,0.7862191757414054,Test1
1069,1,2,3,1,2,1,acc,1.2897214647023565,0.5791630831736775,Test1
1075,1,2,3,2,1,1,acc,1.2897214647023565,0.7213736941900972,Test1
1076,1,2,3,2,1,2,acc,1.2897214647023567,0.8895095799681684,Test1
1091,1,1,0,1,0,2,acc,1.2897214637294898,0.9798749779270922,Test1
1093,1,1,0,1,1,1,acc,1.2897214631270804,0.6256123212198539,Test1
1094,1,1,0,1,1,2,acc,1.2897214646658048,0.7937482088316962,Test1
1096,1,1,0,1,2,1,acc,1.2897214646431756,0.7728188862981132,Test1
1103,1,1,0,2,1,2,acc,1.2897214647001651,1.0831653831477672,Test1
1105,1,1,0,2,2,1,acc,1.2897214646988087,1.0622360606402852,Test1
1123,1,1,1,1,2,1,acc,1.2897214646992945,0.4080471621822801,Test1
1126,1,1,1,2,0,1,acc,1.2897214645724642,0.7363845431881201,Test1
1127,1,1,1,2,0,2,acc,1.2897214646993407,0.9045204290389325,Test1
1129,1,1,1,2,1,1,acc,1.289721464697474,0.5502577731982651,Test1
1147,1,1,2,1,1,1,acc,1.2897214646981414,0.22940220807380987,Test1
1153,1,1,2,2,0,1,acc,1.2897214646956356,0.7049461524237932,Test1
1154,1,1,2,2,0,2,acc,1.2897214647022006,0.873082038201936,Test1
1156,1,1,2,2,1,1,acc,1.2897214647021038,0.5188193823623677,Test1
1159,1,1,2,2,2,1,acc,1.2897214647023472,0.6660259456341527,Test1
1174,1,1,3,1,1,1,acc,1.2897214647021382,0.5312971505699157,Test1
1180,1,1,3,2,0,1,acc,1.2897214647020088,1.0068410949197537,Test1
1181,1,1,3,2,0,2,acc,1.2897214647023485,1.1749769806976376,Test1
1201,1,0,0,1,1,1,acc,1.2897213132338265,1.0582860736736415,Test1
1210,1,0,0,2,1,1,acc,1.2897214556353385,1.3477034512023065,Test1
1225,1,0,1,1,0,1,acc,1.289721256224307,0.8796411083194583,Test1
1234,1,0,1,2,0,1,acc,1.2897214522229927,1.1690584973992129,Test1
1252,1,0,2,1,0,1,acc,1.2897214539330262,0.8482029365902591,Test1
1261,1,0,2,2,0,1,acc,1.2897214640573078,1.1376201162781012,Test1
1288,1,0,3,2,0,1,acc,1.2897214646689839,1.4395150589320167,Test1
1307,0,3,0,1,0,2,acc,1.2897214646978787,1.5012839154862785,Test1
1322,0,3,0,2,2,2,acc,1.2897214647023565,1.751780882988779,Test1
1334,0,3,1,1,0,2,acc,1.2897214647021251,1.136512191319193,Test1
1345,0,3,1,2,1,1,acc,1.2897214647023343,1.0716667097679533,Test1
1348,0,3,1,2,2,1,acc,1.2897214647023558,1.2188732730397964,Test1
1349,0,3,1,2,2,2,acc,1.2897214647023567,1.3870091588178672,Test1
1363,0,3,2,1,1,1,acc,1.2897214647023374,0.7508111446421218,Test1
1364,0,3,2,1,1,2,acc,1.2897214647023563,0.9189470304201914,Test1
1366,0,3,2,1,2,1,acc,1.289721464702356,0.898017707913959,Test1
1370,0,3,2,2,0,2,acc,1.289721464702356,1.3944909747699448,Test1
1373,0,3,2,2,1,2,acc,1.2897214647023567,1.2083642047084497,Test1
1391,0,3,3,1,1,2,acc,1.2897214647023567,1.2208419729159459,Test1
1394,0,3,3,1,2,2,acc,1.2897214647023567,1.3680485361877848,Test1
1415,0,2,0,1,0,2,acc,1.2897214642724808,1.2672912123531896,Test1
1420,0,2,0,1,2,1,acc,1.2897214646762023,1.060235120230274,Test1
1441,0,2,1,1,0,1,acc,1.2897214637444165,0.7343836019892144,Test1
1442,0,2,1,1,0,2,acc,1.2897214646801258,0.9025194886420205,Test1
1450,0,2,1,2,0,1,acc,1.2897214646449608,1.0238007771274527,Test1
1451,0,2,1,2,0,2,acc,1.2897214647010238,1.1919366629418275,Test1
1453,0,2,1,2,1,1,acc,1.2897214647001989,0.8376740071017136,Test1
1456,0,2,1,2,2,1,acc,1.2897214647022757,0.9848805703744157,Test1
1474,0,2,2,1,2,1,acc,1.2897214647022863,0.6640250052485995,Test1
1477,0,2,2,2,0,1,acc,1.2897214646993869,0.9923623863262819,Test1
1478,0,2,2,2,0,2,acc,1.2897214647022877,1.1604982721045995,Test1
1495,0,2,3,1,0,1,acc,1.2897214646997923,1.0048401545345145,Test1
1504,0,2,3,2,0,1,acc,1.2897214647022028,1.2942573288223362,Test1
1505,0,2,3,2,0,2,acc,1.2897214647023532,1.4623932146003356,Test1
1507,0,2,3,2,1,1,acc,1.289721464702351,1.1081305587607708,Test1
1576,0,1,2,1,0,1,acc,1.2897214599446327,0.8022858399025653,Test1
1612,0,1,3,2,0,1,acc,1.2897214646876103,1.3935979594940662,Test1
1630,0,0,0,1,0,1,acc,1.2895494868755943,1.6308361026767597,Test1
1633,0,0,0,1,1,1,acc,1.2897150222700227,1.4450321362519538,Test1
1657,0,0,1,1,0,1,acc,1.289712598247723,1.2663859775048547,Test1
1684,0,0,2,1,0,1,acc,1.2897210071524308,1.234959433569266,Test1
1711,0,0,3,1,0,1,acc,1.289721441067893,1.5368547432224844,Test1
1720,0,0,3,2,0,1,acc,1.2897214632868634,1.8262719235396945,Test1
1097,1,1,0,1,2,2,vgood,1.2897214647009825,0.9409547721316827,Test1
1124,1,1,1,1,2,2,vgood,1.2897214647022854,0.5761830479615396,Test1
1157,1,1,2,2,1,2,vgood,1.2897214647023507,0.6869552681403843,Test1
1160,1,1,2,2,2,2,vgood,1.2897214647023565,0.8341618314122196,Test1
1178,1,1,3,1,2,2,vgood,1.2897214647023565,0.8466395996197157,Test1
1184,1,1,3,2,1,2,vgood,1.2897214647023565,0.9888502106361355,Test1
1205,1,0,0,1,2,2,vgood,1.289721464570492,1.3736287360300992,Test1
1238,1,0,1,2,1,2,vgood,1.2897214646914785,1.1510676229774353,Test1
1241,1,0,1,2,2,2,vgood,1.2897214647019475,1.2982741862511242,Test1
1259,1,0,2,1,2,2,vgood,1.2897214647020034,0.9774186211253809,Test1
1283,1,0,3,1,1,2,vgood,1.2897214647018702,1.1321070003495028,Test1
1292,1,0,3,2,1,2,vgood,1.2897214647023274,1.4215241746374634,Test1
1430,0,2,0,2,2,2,vgood,1.2897214647023203,1.5177881803234001,Test1
1457,0,2,1,2,2,2,vgood,1.2897214647023547,1.1530164561525014,Test1
1481,0,2,2,2,1,2,vgood,1.2897214647023543,0.9743715020430849,Test1
1508,0,2,3,2,1,2,vgood,1.2897214647023565,1.276266444538838,Test1
1538,0,1,0,2,2,2,vgood,1.289721464698863,1.617128810989378,Test1
1562,0,1,1,2,1,2,vgood,1.2897214646975492,1.1051505235474657,Test1
1619,0,1,3,2,2,2,vgood,1.2897214647023563,1.5228136384786446,Test1
1637,0,0,0,1,2,2,vgood,1.2897214591046569,1.7603855946196247,Test1
1646,0,0,0,2,2,2,vgood,1.2897214643670607,2.0498027747245504,Test1
1673,0,0,1,2,2,2,vgood,1.289721464685015,1.68503105081766,Test1
1697,0,0,2,2,1,2,vgood,1.2897214646784891,1.506386096714597,Test1
1700,0,0,2,2,2,2,vgood,1.289721464701459,1.653592659984482,Test1
1715,0,0,3,1,1,2,vgood,1.2897214646817512,1.5188638649274573,Test1
1718,0,0,3,1,2,2,vgood,1.2897214647015816,1.6660704281921512,Test1
1199,1,0,0,1,0,2,good,1.2897213711654538,1.4125488260757217,Test1
1202,1,0,0,1,1,2,good,1.2897214611918846,1.2264221692893866,Test1
1213,1,0,0,2,2,1,good,1.289721464361866,1.494910024340892,Test1
1229,1,0,1,1,1,2,good,1.2897214645208743,0.8616504486084366,Test1
1231,1,0,1,1,2,1,good,1.2897214644085253,0.8407211260041891,Test1
1235,1,0,1,2,0,2,good,1.2897214644129333,1.3371943929251973,Test1
1240,1,0,1,2,2,1,good,1.2897214646847452,1.130138300467263,Test1
1255,1,0,2,1,1,1,good,1.2897214642979022,0.6620761719606576,Test1
1258,1,0,2,1,2,1,good,1.289721464687154,0.8092827353463989,Test1
1264,1,0,2,2,1,1,good,1.2897214646781154,0.9514933463636965,Test1
1291,1,0,3,2,1,1,good,1.2897214647011015,1.2533882888600745,Test1
1294,1,0,3,2,2,1,good,1.2897214647023094,1.400594852131241,Test1
1523,0,1,0,1,0,2,good,1.2897214233783811,1.366631788793643,Test1
1526,0,1,0,1,1,2,good,1.2897214631511968,1.1805050717373138,Test1
1528,0,1,0,1,2,1,good,1.289721462190676,1.1595757477810513,Test1
1535,0,1,0,2,1,2,good,1.289721464609427,1.4699222476447587,Test1
1537,0,1,0,2,2,1,good,1.2897214645518893,1.4489929250682028,Test1
1553,0,1,1,1,1,2,good,1.2897214646221593,0.8157333492179294,Test1
1577,0,1,2,1,0,2,good,1.2897214645919721,0.9704217284624109,Test1
1588,0,1,2,2,1,1,good,1.2897214646916442,0.9055762469322234,Test1
1606,0,1,3,1,1,1,good,1.2897214646931083,0.918054015142368,Test1
1613,0,1,3,2,0,2,good,1.289721464702014,1.5617338452685228,Test1
