,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
489,4,4,8,3,95.1,141.3,605.8,17.7,20.6,58.0,1.3,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
490,4,4,8,3,95.1,141.3,605.8,17.7,28.7,33.0,4.0,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
492,1,3,8,5,95.9,158.0,633.6,11.3,32.4,27.0,2.2,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616,2,0,1.0774437421014995,2.80543161728198,1
498,6,5,8,2,96.1,181.1,671.2,14.3,33.3,26.0,2.7,0.0,3.726656818447966,2,0,1.0774437421014995,7.018329923885109,1
499,7,5,8,2,96.1,181.1,671.2,14.3,27.3,63.0,4.9,6.4,2.469793011977952,2,0,1.0774437421014995,1.9386364893254906,1
501,7,5,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,2,0,1.0774437421014995,1.1608850173936827,1
502,4,4,8,2,96.1,181.1,671.2,14.3,20.7,69.0,4.9,0.4,0.0,2,0,1.0774437421014995,1.1608850173936827,1
504,4,3,8,3,94.5,139.4,689.1,20.0,28.9,29.0,4.9,0.0,3.923753928303845,2,0,1.0774437421014995,8.10148167607923,1
505,1,2,8,4,91.0,163.2,744.4,10.1,26.7,35.0,1.8,0.0,1.916922612182061,2,0,1.0774437421014995,0.7047247733117363,1
507,2,4,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
508,1,2,8,5,91.0,166.9,752.6,7.1,25.9,41.0,3.6,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
511,8,6,8,7,81.6,56.7,665.6,1.9,27.8,35.0,2.7,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0,2,0,1.0774437421014995,1.1608850173936827,1
151,9,9,7,7,90.1,68.6,355.2,7.2,24.8,29.0,2.2,0.0,0.8586616190375187,76,24,0.2682466852572842,0.34858979403071866,2
256,8,6,8,6,94.2,117.2,581.1,11.0,23.9,41.0,2.2,0.0,2.199444334074532,3,0,1.0130538489608667,1.4075223831682386,2
13,6,5,9,1,90.9,126.5,686.5,7.0,21.3,42.0,2.2,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
100,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
305,1,4,9,7,89.6,84.1,714.3,5.7,19.0,52.0,2.2,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
433,2,4,8,7,93.6,235.1,723.1,10.1,20.9,66.0,4.9,0.0,2.7936160894318567,3,0,1.0130538489608667,3.1704018921910717,2
30,6,3,9,5,94.3,85.1,692.3,15.9,25.4,24.0,3.6,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
35,6,3,9,2,90.3,80.7,730.2,6.3,18.2,62.0,4.5,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
510,6,5,8,5,91.0,166.9,752.6,7.1,18.2,62.0,5.4,0.0,0.3576744442718159,3,0,1.0130538489608667,0.4295221640905747,2
190,6,5,3,5,91.2,48.3,97.8,12.5,11.7,33.0,4.0,0.0,2.231089091288976,1,0,0.7158751403687711,2.2958733170632164,2
321,1,4,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,2.105352923464337,4,0,1.2660787660665536,0.7043811112757592,2
325,1,4,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
487,5,4,8,2,95.1,141.3,605.8,17.7,26.4,34.0,3.6,0.0,2.856470206220483,3,0,1.0130538489608667,3.3981838662123143,2
103,2,4,9,6,92.5,121.1,674.4,8.6,24.1,29.0,4.5,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
111,3,4,3,5,91.7,33.3,77.5,9.0,18.8,18.0,4.5,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
120,3,4,8,1,91.5,145.4,608.2,10.7,10.3,74.0,2.2,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
444,2,5,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,2.394252281519869,4,0,1.2660787660665536,1.2727754809702923,2
71,4,5,9,5,94.3,85.1,692.3,15.9,17.7,37.0,3.6,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603,32,8,0.0,17.050531837760875,2
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0,29,6,0.0,0.0,2
303,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0,39,10,0.0,0.0,2
125,3,4,10,7,92.6,46.5,691.8,8.8,20.6,24.0,5.4,0.0,0.0,19,2,3.2280337626529665,10.420201972827469,2
230,4,4,9,3,92.9,133.3,699.6,9.2,26.4,21.0,4.5,0.0,4.494126887194767,4,0,1.2660787660665536,10.42029467231939,2
191,2,5,8,4,95.2,131.7,578.8,10.4,24.2,28.0,2.7,0.0,2.2700619012884857,3,0,1.0130538489608667,1.5800692436164743,2
124,3,4,9,5,94.3,85.1,692.3,15.9,19.8,50.0,5.4,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
322,6,5,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,0.6981347220709844,4,0,1.2660787660665536,0.322560437110041,2
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549,4,0,1.2660787660665536,0.17979045816916261,2
27,7,4,9,1,90.9,126.5,686.5,7.0,19.4,48.0,1.3,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
107,4,5,8,7,90.2,99.6,631.2,6.3,21.4,33.0,3.1,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
161,6,4,8,4,95.2,131.7,578.8,10.4,20.3,41.0,4.0,0.0,1.0647107369924282,3,0,1.0130538489608667,0.002668434081105286,2
39,4,4,3,2,88.1,25.7,67.6,3.8,14.1,43.0,2.7,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
326,5,4,9,6,92.2,102.3,751.5,8.4,24.1,27.0,3.1,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
422,8,6,7,7,88.9,263.1,795.9,5.2,29.3,27.0,3.6,0.0,1.9878743481543453,81,25,3.6381123370602833,2.7232854200283145,2
55,4,3,9,4,92.9,137.0,706.4,9.2,27.7,24.0,2.2,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
423,1,3,9,6,91.2,94.3,744.4,8.4,22.3,48.0,4.0,0.0,0.5423242908253617,4,0,1.2660787660665536,0.5238205404316529,2
474,4,3,6,4,93.0,103.8,316.7,10.8,26.4,35.0,2.7,0.0,2.405141681319138,40,10,1.4327007339340465,0.9456413961512142,2
426,8,6,8,4,91.6,248.4,753.8,6.3,20.4,56.0,2.2,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
60,2,2,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
215,4,4,3,6,91.7,35.8,80.8,7.8,17.0,27.0,4.9,0.0,3.389799336709786,1,0,0.7158751403687711,7.149870607777943,2
49,4,4,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
154,1,5,9,6,93.4,145.4,721.4,8.1,29.6,27.0,2.7,0.0,0.9001613499442714,4,0,1.2660787660665536,0.1338955554216074,2
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605,31,8,2.4790562361098245,0.5692785745424388,2
137,3,6,9,1,90.9,126.5,686.5,7.0,15.6,66.0,3.1,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
188,6,4,3,6,90.8,41.9,89.4,7.9,13.3,42.0,0.9,0.0,2.128231705849268,1,0,0.7158751403687711,1.9947510680558649,2
218,4,5,9,3,92.9,133.3,699.6,9.2,19.4,19.0,1.3,0.0,3.487986511734546,4,0,1.2660787660665536,4.93687403025942,2
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
477,4,3,7,7,93.7,101.3,423.4,14.7,26.1,45.0,4.0,0.0,2.1234584270966104,76,24,0.2682466852572842,3.4418106070585064,2
84,1,2,8,4,91.7,114.3,661.3,6.3,20.2,45.0,3.6,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
407,4,5,2,6,84.7,8.2,55.0,2.9,14.2,46.0,4.0,0.0,0.0,360,344,1.029619417181158,1.0601161442364673,2
363,4,3,9,2,91.9,111.7,770.3,6.5,15.9,53.0,2.2,0.0,1.3686394258811698,4,0,1.2660787660665536,0.010518688941609443,2
19,6,4,4,6,86.3,27.4,97.1,5.1,9.3,44.0,4.5,0.0,0.0,31,8,2.4790562361098245,6.1457198217950095,2
385,2,4,8,7,91.6,181.3,613.0,7.6,20.9,50.0,2.2,0.0,2.833213344056216,3,0,1.0130538489608667,3.3129805875857574,2
441,8,6,8,1,92.1,207.0,672.6,8.2,25.5,29.0,1.8,0.0,0.8020015854720274,3,0,1.0130538489608667,0.04454305792376246,2
229,8,6,8,6,92.2,81.8,480.8,11.9,16.4,43.0,4.0,0.0,4.280824129164719,3,0,1.0130538489608667,10.678322604183563,2
160,7,4,3,1,90.1,39.7,86.6,6.2,16.1,29.0,3.1,0.0,1.01160091167848,1,0,0.7158751403687711,0.08745373181672231,2
150,6,5,6,5,92.5,56.4,433.3,7.1,23.2,39.0,5.4,0.0,0.7839015438284094,39,10,0.0,0.6145016304165636,2
5,8,6,8,7,92.3,85.3,488.0,14.7,22.2,29.0,5.4,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
206,2,2,8,6,93.5,139.4,594.2,20.3,22.9,31.0,7.2,0.0,2.800325477211381,3,0,1.0130538489608667,3.1943398731492447,2
248,8,6,8,3,93.1,157.3,666.7,13.5,28.7,28.0,2.7,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
397,5,6,8,7,91.6,181.3,613.0,7.6,24.3,33.0,3.6,0.0,1.5325568680981427,3,0,1.0130538489608667,0.269883386892745,2
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
94,8,6,8,1,91.1,103.2,638.8,5.8,23.4,22.0,2.7,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
239,7,5,4,7,81.9,3.0,7.9,3.5,13.4,75.0,1.8,0.0,0.0,31,8,2.4790562361098245,6.1457198217950095,2
23,7,4,8,6,90.2,110.9,537.4,6.2,19.5,43.0,5.8,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
514,7,4,8,7,81.6,56.7,665.6,1.9,21.2,70.0,6.7,0.0,2.498151876538021,3,0,1.0130538489608667,2.2055161515135535,2
362,7,4,9,5,88.2,55.2,732.3,11.6,15.2,64.0,3.1,0.0,0.418710334858185,4,0,1.2660787660665536,0.7180332582085317,2
259,7,4,8,6,91.8,170.9,692.3,13.7,23.7,40.0,1.8,0.0,0.8671004876833833,3,0,1.0130538489608667,0.021302383668195583,2
378,6,5,3,4,90.9,18.9,30.6,8.0,8.7,51.0,5.8,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023,4,0,1.2660787660665536,4.744459857345559,2
75,9,9,2,4,84.2,6.8,26.6,7.7,6.7,79.0,3.1,0.0,0.0,29,6,0.0,0.0,2
516,6,3,11,2,79.5,3.0,106.7,1.1,11.8,31.0,4.5,0.0,0.0,19,2,3.2280337626529665,10.420201972827469,2
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012,29,6,0.0,10.422760508149366,2
408,4,3,9,5,90.3,290.0,855.3,7.4,19.9,44.0,3.1,0.0,2.174751721484161,4,0,1.2660787660665536,0.8256865399073691,2
468,6,5,3,4,91.3,20.6,43.5,8.5,13.3,27.0,3.6,0.0,2.0294631718735947,1,0,0.7158751403687711,1.7255135165127176,2
513,2,4,8,7,81.6,56.7,665.6,1.9,21.9,71.0,5.8,0.0,4.012592060349841,3,0,1.0130538489608667,8.997229481582568,2
503,2,4,8,3,94.5,139.4,689.1,20.0,29.2,30.0,4.9,0.0,1.0818051703517284,3,0,1.0130538489608667,0.004726744192989559,2
292,4,5,7,5,91.6,100.2,466.3,6.3,22.9,40.0,1.3,0.0,1.2919836816486494,79,24,0.0,1.6692218336463986,2
265,4,4,8,2,93.7,102.2,550.3,14.6,22.1,54.0,7.6,0.0,0.5822156198526637,3,0,1.0130538489608667,0.18562157966109244,2
455,3,4,7,1,94.6,160.0,567.2,16.7,17.9,48.0,2.7,0.0,0.0,148,83,2.081938421878423,4.334467592493618,2
307,3,4,9,7,89.6,84.1,714.3,5.7,23.8,35.0,3.6,0.0,1.8213182714695997,4,0,1.2660787660665536,0.3082909083602193,2
181,8,6,10,1,84.9,32.8,664.2,3.0,19.1,32.0,4.0,0.0,1.8625285401162623,18,2,0.6719618734461726,1.4174489877859286,2
491,4,4,8,4,95.8,152.0,624.1,13.8,32.4,21.0,4.5,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
228,4,6,9,7,93.5,149.3,728.6,8.1,28.3,26.0,3.1,0.0,4.175924549214524,4,0,1.2660787660665536,8.467202481704025,2
437,8,6,8,6,89.4,253.6,768.4,9.7,14.2,73.0,2.7,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
496,4,5,8,1,96.2,175.5,661.8,16.8,32.6,26.0,3.1,0.0,1.3270750014599193,3,0,1.0130538489608667,0.09860928421683325,2
132,4,6,3,7,89.3,51.3,102.2,9.6,10.6,46.0,4.9,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
320,6,3,9,4,92.8,119.0,783.5,7.5,18.9,34.0,7.2,0.0,3.5655812377694427,4,0,1.2660787660665536,5.287711617367696,2
220,8,6,8,7,90.2,99.6,631.2,6.3,16.2,59.0,3.1,0.0,3.4986265269937014,3,0,1.0130538489608667,6.1780715377833175,2
375,6,5,9,6,91.2,94.3,744.4,8.4,15.4,57.0,4.9,0.0,3.6975913947159578,4,0,1.2660787660665536,5.912253663281535,2
500,8,6,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,3,0,1.0130538489608667,1.0262781008944266,2
234,4,5,9,6,92.5,121.1,674.4,8.6,17.7,25.0,3.1,0.0,5.049086480470509,4,0,1.2660787660665536,14.311147367239837,2
116,3,4,3,6,91.7,35.8,80.8,7.8,11.6,30.0,6.3,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
144,2,5,8,3,95.5,99.9,513.3,13.2,23.8,32.0,5.4,0.0,0.5709795465857378,3,0,1.0130538489608667,0.1954296888204569,2
50,4,4,9,4,92.9,137.0,706.4,9.2,20.8,17.0,1.3,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
438,2,5,8,6,93.7,231.1,715.1,8.4,23.6,53.0,4.0,0.0,2.005525858729668,3,0,1.0130538489608667,0.9850006901745233,2
414,5,4,8,7,93.6,235.1,723.1,10.1,24.1,50.0,4.0,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
201,6,5,3,7,90.1,37.6,83.7,7.2,12.4,54.0,3.6,0.0,2.5726122302071057,1,0,0.7158751403687711,3.447472620781328,2
140,2,5,9,1,90.9,126.5,686.5,7.0,21.9,39.0,1.8,0.0,0.3852624007906449,4,0,1.2660787660665536,0.775837469337863,2
156,2,4,9,6,93.4,145.4,721.4,8.1,28.6,27.0,2.2,0.0,0.959350221334602,4,0,1.2660787660665536,0.0940824001533808,2
449,7,4,8,7,91.6,181.3,613.0,7.6,19.3,61.0,4.9,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
74,5,4,9,5,93.3,141.2,713.9,13.9,27.6,30.0,1.3,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
361,4,3,9,5,92.5,122.0,789.7,10.2,17.3,45.0,4.0,0.0,1.597365331199831,4,0,1.2660787660665536,0.1097507882378053,2
91,8,6,3,5,91.7,35.8,80.8,7.8,17.4,24.0,5.4,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
435,2,5,7,6,90.8,84.7,376.6,5.6,23.8,51.0,1.8,0.0,0.0,76,24,0.2682466852572842,0.07195628415152049,2
360,6,5,9,5,92.5,122.0,789.7,10.2,18.4,42.0,2.2,0.0,0.7371640659767197,4,0,1.2660787660665536,0.2797507599711189,2
52,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
486,5,4,8,2,95.1,141.3,605.8,17.7,24.1,43.0,6.3,0.0,1.0986122886681098,3,0,1.0130538489608667,0.00732024660513795,2
244,2,4,8,7,91.8,175.1,700.7,13.8,22.4,54.0,7.6,0.0,1.3532545070416904,3,0,1.0130538489608667,0.1157364877586255,2
130,4,6,2,6,68.2,21.5,87.2,0.8,15.4,40.0,2.7,0.0,0.0,360,344,1.029619417181158,1.0601161442364673,2
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566,4,0,1.2660787660665536,5.712191769308538,2
72,5,4,3,5,91.7,33.3,77.5,9.0,15.6,25.0,6.3,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
272,2,5,8,2,92.1,152.6,658.2,14.3,20.2,47.0,4.0,0.0,1.4085449700547104,3,0,1.0130538489608667,0.1564132268640653,2
202,7,4,2,7,83.9,8.7,32.1,2.1,8.8,68.0,2.2,0.0,2.642622395779755,85,27,0.0,6.983453126676732,2
467,3,4,3,3,90.2,18.5,41.1,7.3,11.2,41.0,5.4,0.0,1.8794650496471603,1,0,0.7158751403687711,1.3539414769744902,2
506,1,2,8,5,91.0,166.9,752.6,7.1,18.5,73.0,8.5,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
317,4,4,9,4,92.4,96.2,739.4,8.6,19.2,24.0,4.9,0.0,1.5644405465033644,4,0,1.2660787660665536,0.08901975202542371,2
313,6,5,9,3,92.6,115.4,777.1,8.8,24.3,27.0,4.9,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
368,6,5,9,6,91.2,94.3,744.4,8.4,16.8,47.0,4.9,0.0,2.613006652415316,4,0,1.2660787660665536,1.8142147310239445,2
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,1,0,0.7158751403687711,0.18348171744315425,2
57,4,3,10,7,92.6,46.5,691.8,8.8,13.8,50.0,2.7,0.0,0.0,19,2,3.2280337626529665,10.420201972827469,2
131,4,6,3,1,87.2,23.9,64.7,4.1,14.0,39.0,3.1,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
302,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0,39,10,0.0,0.0,2
401,3,4,9,4,91.1,88.2,731.7,8.3,22.8,46.0,4.0,0.0,1.7833912195575383,4,0,1.2660787660665536,0.26761217453686226,2
365,6,5,9,2,91.9,111.7,770.3,6.5,19.6,45.0,3.1,0.0,3.0459499897146083,4,0,1.2660787660665536,3.1679415727704234,2
478,7,4,7,7,93.7,101.3,423.4,14.7,18.2,82.0,4.5,0.0,1.1662709371419244,76,24,0.2682466852572842,0.8064475569729677,2
328,6,5,9,6,92.2,102.3,751.5,8.4,19.7,35.0,1.8,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
382,8,6,8,3,95.2,217.7,690.0,18.0,28.2,29.0,1.8,0.0,1.925707441737794,3,0,1.0130538489608667,0.8329365804086334,2
85,1,2,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0,37,10,0.3209269430861974,0.10299410279865139,2
149,8,6,9,4,93.7,80.9,685.2,17.9,23.7,25.0,4.5,0.0,0.7514160886839212,4,0,1.2660787660665536,0.26487767149065955,2
376,8,6,8,1,92.1,207.0,672.6,8.2,21.1,54.0,2.2,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
169,8,6,8,4,95.2,131.7,578.8,10.4,20.7,45.0,2.2,0.0,1.2669476034873244,3,0,1.0130538489608667,0.06446203858754115,2
359,1,4,9,5,92.5,122.0,789.7,10.2,21.1,39.0,2.2,0.0,2.21046980408624,4,0,1.2660787660665536,0.8918744326919009,2
283,3,4,2,3,86.9,6.6,18.7,3.2,8.8,35.0,3.1,0.0,0.7419373447293773,88,30,1.144222799920162,0.1618335874580568,2
62,2,2,8,4,93.0,75.3,466.6,7.7,18.8,35.0,4.9,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
253,7,4,8,4,91.9,109.2,565.5,8.0,21.4,38.0,2.7,0.0,0.924258901523332,3,0,1.0130538489608667,0.007884542690434548,2
33,6,3,9,7,91.7,75.6,718.3,7.8,17.7,39.0,3.6,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
195,2,5,8,5,93.9,135.7,586.7,15.1,23.5,36.0,5.4,0.0,2.3997118037247684,3,0,1.0130538489608667,1.922820283510007,2
347,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
311,6,3,9,7,92.4,105.8,758.1,9.9,24.8,28.0,1.8,0.0,2.727199019940971,4,0,1.2660787660665536,2.1348723962820415,2
184,8,6,8,5,93.9,135.7,586.7,15.1,20.8,34.0,4.9,0.0,2.074428999856292,3,0,1.0130538489608667,1.126517210938287,2
227,8,6,8,6,92.2,81.8,480.8,11.9,20.1,34.0,4.5,0.0,4.08260930600368,3,0,1.0130538489608667,9.422170703861314,2
4,8,6,3,7,89.3,51.3,102.2,9.6,11.4,99.0,1.8,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
406,6,5,9,6,87.1,291.3,860.6,4.0,17.0,67.0,4.9,0.0,1.599387576580599,4,0,1.2660787660665536,0.1110947631662878,2
145,6,5,8,4,95.2,131.7,578.8,10.4,27.4,22.0,4.0,0.0,0.6418538861723948,3,0,1.0130538489608667,0.13778941237416292,2
257,4,3,8,6,94.2,117.2,581.1,11.0,21.4,44.0,2.7,0.0,0.5187937934151675,3,0,1.0130538489608667,0.24429300250803765,2
436,8,6,8,1,92.1,207.0,672.6,8.2,26.8,35.0,1.3,0.0,0.4317824164255378,3,0,1.0130538489608667,0.3378764782816735,2
142,8,6,8,5,90.1,108.0,529.8,12.5,21.2,51.0,8.9,0.0,0.4762341789963716,3,0,1.0130538489608667,0.2881753580607895,2
86,1,2,9,4,92.9,137.0,706.4,9.2,25.4,27.0,2.2,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
424,8,6,8,6,93.7,231.1,715.1,8.4,26.9,31.0,3.6,0.0,1.7850704810772584,3,0,1.0130538489608667,0.5960096802643361,2
226,7,5,10,1,91.7,48.5,696.1,11.1,16.1,44.0,4.0,0.0,3.9193957597575593,18,2,0.6719618734461726,10.545826845963475,2
182,5,4,2,7,86.8,15.6,48.3,3.9,12.4,53.0,2.2,0.0,1.998773638612381,85,27,0.0,3.9950960584117774,2
372,4,5,8,7,92.0,203.2,664.5,8.1,10.4,75.0,0.9,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
332,4,4,9,6,91.2,124.4,795.3,8.5,17.1,41.0,2.2,0.0,2.503073953743449,4,0,1.2660787660665536,1.5301570943357983,2
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772803,3,0,1.0130538489608667,0.03162483048107295,2
194,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.3988039507345884,3,0,1.0130538489608667,1.9203033445658801,2
461,8,6,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
207,7,5,9,2,91.0,129.5,692.6,7.0,20.7,37.0,2.2,0.0,2.9014215940827497,4,0,1.2660787660665536,2.67434616514401,2
459,7,4,8,6,91.6,273.8,819.1,7.7,15.5,72.0,8.0,0.0,1.0784095813505905,3,0,1.0130538489608667,0.004271371756197194,2
113,3,4,9,1,91.8,78.5,724.3,9.2,18.9,35.0,2.7,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
245,3,4,8,7,91.8,175.1,700.7,13.8,26.8,38.0,6.3,0.0,0.5653138090500605,3,0,1.0130538489608667,0.20047114333933036,2
273,4,6,12,7,84.4,27.2,353.5,6.8,4.8,57.0,8.5,0.0,2.300583090323373,9,0,2.2649438889896607,0.001270152671704868,2
276,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.93651291389402,9,0,2.2649438889896607,0.451004955210992,2
338,8,6,9,1,91.6,108.4,764.0,6.2,22.7,35.0,2.2,0.0,2.137710449803812,4,0,1.2660787660665536,0.7597417920946484,2
37,7,4,10,5,90.0,41.5,682.6,8.7,11.3,60.0,5.4,0.0,0.0,18,2,0.6719618734461726,0.45153275936529014,2
18,6,4,3,3,89.2,27.9,70.8,6.3,15.9,35.0,4.0,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
171,8,6,8,3,85.6,90.4,609.6,6.6,17.4,50.0,4.0,0.0,1.3056264580524355,3,0,1.0130538489608667,0.08559873159064792,2
432,8,6,8,4,94.8,222.4,698.6,13.9,23.9,38.0,6.7,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
493,1,3,8,5,95.9,158.0,633.6,11.3,27.5,29.0,4.5,0.0,3.791436042439028,3,0,1.0130538489608667,7.719407613036518,2
109,4,5,9,1,88.6,91.8,709.9,7.1,17.4,56.0,5.4,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
418,2,4,8,7,92.0,203.2,664.5,8.1,24.9,42.0,5.4,0.0,1.235471471385307,3,0,1.0130538489608667,0.049469598764940885,2
434,1,4,8,5,90.6,269.8,811.2,5.5,22.2,45.0,3.6,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
393,2,4,3,2,93.4,15.0,25.6,11.4,15.2,19.0,7.6,0.0,0.0,1,0,0.7158751403687711,0.5124772165980077,2
277,3,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.462149662665384,9,0,2.2649438889896607,0.038890117171040614,2
147,8,3,9,2,84.4,73.4,671.9,3.2,24.2,28.0,3.6,0.0,0.6729444732424258,4,0,1.2660787660665536,0.3518082893239782,2
68,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0,4,0,1.2660787660665536,1.6029554418846068,2
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629,4,0,1.2660787660665536,0.3950601288224616,2
454,3,4,8,4,91.6,248.4,753.8,6.3,16.8,56.0,3.1,0.0,0.0,3,0,1.0130538489608667,1.0262781008944266,2
