,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
1641,0,0,0,2,1,0,unacc,2,0,unacc,True,1
1653,0,0,1,0,2,0,unacc,2,0,unacc,True,1
1654,0,0,1,0,2,1,unacc,130,69,good,False,1
1659,0,0,1,1,1,0,unacc,2,0,unacc,True,1
1662,0,0,1,1,2,0,unacc,2,0,unacc,True,1
1671,0,0,1,2,2,0,unacc,2,0,unacc,True,1
1676,0,0,2,0,0,2,unacc,106,55,good,False,1
1681,0,0,2,0,2,1,unacc,130,69,good,False,1
1682,0,0,2,0,2,2,unacc,106,55,good,False,1
1695,0,0,2,2,1,0,unacc,2,0,unacc,True,1
1698,0,0,2,2,2,0,unacc,2,0,unacc,True,1
1703,0,0,3,0,0,2,unacc,106,55,good,False,1
1705,0,0,3,0,1,1,unacc,130,69,good,False,1
1707,0,0,3,0,2,0,unacc,2,0,unacc,True,1
1708,0,0,3,0,2,1,unacc,130,69,good,False,1
1709,0,0,3,0,2,2,unacc,106,55,good,False,1
1713,0,0,3,1,1,0,unacc,2,0,unacc,True,1
1716,0,0,3,1,2,0,unacc,2,0,unacc,True,1
1719,0,0,3,2,0,0,unacc,2,0,unacc,True,1
230,3,1,0,1,1,2,acc,48,15,vgood,False,1
259,3,1,1,1,2,1,acc,58,18,acc,True,1
260,3,1,1,1,2,2,acc,48,15,vgood,False,1
265,3,1,1,2,1,1,acc,125,64,unacc,False,1
266,3,1,1,2,1,2,acc,50,16,acc,True,1
283,3,1,2,1,1,1,acc,58,18,acc,True,1
287,3,1,2,1,2,2,acc,48,15,vgood,False,1
290,3,1,2,2,0,2,acc,50,16,acc,True,1
313,3,1,3,1,2,1,acc,58,18,acc,True,1
314,3,1,3,1,2,2,acc,48,15,vgood,False,1
319,3,1,3,2,1,1,acc,125,64,unacc,False,1
320,3,1,3,2,1,2,acc,50,16,acc,True,1
349,3,0,0,2,2,1,acc,63,20,unacc,False,1
350,3,0,0,2,2,2,acc,99,49,acc,True,1
362,3,0,1,1,0,2,acc,96,45,vgood,False,1
365,3,0,1,1,1,2,acc,96,45,vgood,False,1
371,3,0,1,2,0,2,acc,99,49,acc,True,1
376,3,0,1,2,2,1,acc,63,20,unacc,False,1
389,3,0,2,1,0,2,acc,96,45,vgood,False,1
392,3,0,2,1,1,2,acc,96,45,vgood,False,1
395,3,0,2,1,2,2,acc,96,45,vgood,False,1
398,3,0,2,2,0,2,acc,99,49,acc,True,1
400,3,0,2,2,1,1,acc,63,20,unacc,False,1
401,3,0,2,2,1,2,acc,99,49,acc,True,1
416,3,0,3,1,0,2,acc,96,45,vgood,False,1
419,3,0,3,1,1,2,acc,96,45,vgood,False,1
421,3,0,3,1,2,1,acc,115,59,good,False,1
425,3,0,3,2,0,2,acc,99,49,acc,True,1
428,3,0,3,2,1,2,acc,99,49,acc,True,1
551,2,2,0,1,0,2,acc,47,15,acc,True,1
554,2,2,0,1,1,2,acc,47,15,acc,True,1
556,2,2,0,1,2,1,acc,109,56,acc,True,1
557,2,2,0,1,2,2,acc,47,15,acc,True,1
581,2,2,1,1,1,2,acc,47,15,acc,True,1
584,2,2,1,1,2,2,acc,47,15,acc,True,1
587,2,2,1,2,0,2,acc,51,16,acc,True,1
589,2,2,1,2,1,1,acc,65,20,acc,True,1
590,2,2,1,2,1,2,acc,51,16,acc,True,1
616,2,2,2,2,1,1,acc,65,20,acc,True,1
617,2,2,2,2,1,2,acc,51,16,acc,True,1
620,2,2,2,2,2,2,acc,51,16,acc,True,1
635,2,2,3,1,1,2,acc,47,15,acc,True,1
637,2,2,3,1,2,1,acc,109,56,acc,True,1
638,2,2,3,1,2,2,acc,47,15,acc,True,1
643,2,2,3,2,1,1,acc,65,20,acc,True,1
644,2,2,3,2,1,2,acc,51,16,acc,True,1
646,2,2,3,2,2,1,acc,65,20,acc,True,1
659,2,1,0,1,0,2,acc,48,15,vgood,False,1
662,2,1,0,1,1,2,acc,48,15,vgood,False,1
686,2,1,1,1,0,2,acc,48,15,vgood,False,1
689,2,1,1,1,1,2,acc,48,15,vgood,False,1
692,2,1,1,1,2,2,acc,48,15,vgood,False,1
698,2,1,1,2,1,2,acc,50,16,acc,True,1
701,2,1,1,2,2,2,acc,50,16,acc,True,1
713,2,1,2,1,0,2,acc,48,15,vgood,False,1
716,2,1,2,1,1,2,acc,48,15,vgood,False,1
719,2,1,2,1,2,2,acc,48,15,vgood,False,1
725,2,1,2,2,1,2,acc,50,16,acc,True,1
727,2,1,2,2,2,1,acc,124,64,unacc,False,1
742,2,1,3,1,1,1,acc,58,18,acc,True,1
749,2,1,3,2,0,2,acc,50,16,acc,True,1
773,2,0,0,1,2,2,acc,96,45,vgood,False,1
781,2,0,0,2,2,1,acc,63,20,unacc,False,1
782,2,0,0,2,2,2,acc,99,49,acc,True,1
799,2,0,1,1,2,1,acc,115,59,good,False,1
803,2,0,1,2,0,2,acc,99,49,acc,True,1
808,2,0,1,2,2,1,acc,63,20,unacc,False,1
809,2,0,1,2,2,2,acc,99,49,acc,True,1
821,2,0,2,1,0,2,acc,96,45,vgood,False,1
824,2,0,2,1,1,2,acc,96,45,vgood,False,1
826,2,0,2,1,2,1,acc,115,59,good,False,1
827,2,0,2,1,2,2,acc,96,45,vgood,False,1
830,2,0,2,2,0,2,acc,99,49,acc,True,1
832,2,0,2,2,1,1,acc,63,20,unacc,False,1
835,2,0,2,2,2,1,acc,63,20,unacc,False,1
854,2,0,3,1,2,2,acc,96,45,vgood,False,1
859,2,0,3,2,1,1,acc,63,20,unacc,False,1
881,1,3,0,1,2,2,acc,46,15,acc,True,1
887,1,3,0,2,1,2,acc,51,16,acc,True,1
890,1,3,0,2,2,2,acc,51,16,acc,True,1
902,1,3,1,1,0,2,acc,46,15,acc,True,1
905,1,3,1,1,1,2,acc,46,15,acc,True,1
911,1,3,1,2,0,2,acc,51,16,acc,True,1
913,1,3,1,2,1,1,acc,65,20,acc,True,1
914,1,3,1,2,1,2,acc,51,16,acc,True,1
916,1,3,1,2,2,1,acc,65,20,acc,True,1
944,1,3,2,2,2,2,acc,51,16,acc,True,1
958,1,3,3,1,1,1,acc,111,57,unacc,False,1
959,1,3,3,1,1,2,acc,46,15,acc,True,1
961,1,3,3,1,2,1,acc,111,57,unacc,False,1
965,1,3,3,2,0,2,acc,51,16,acc,True,1
967,1,3,3,2,1,1,acc,65,20,acc,True,1
968,1,3,3,2,1,2,acc,51,16,acc,True,1
970,1,3,3,2,2,1,acc,65,20,acc,True,1
971,1,3,3,2,2,2,acc,51,16,acc,True,1
986,1,2,0,1,1,2,acc,47,15,acc,True,1
989,1,2,0,1,2,2,acc,47,15,acc,True,1
995,1,2,0,2,1,2,acc,51,16,acc,True,1
1010,1,2,1,1,0,2,acc,47,15,acc,True,1
1013,1,2,1,1,1,2,acc,47,15,acc,True,1
1015,1,2,1,1,2,1,acc,108,56,unacc,False,1
1024,1,2,1,2,2,1,acc,65,20,acc,True,1
1037,1,2,2,1,0,2,acc,47,15,acc,True,1
1039,1,2,2,1,1,1,acc,108,56,unacc,False,1
1040,1,2,2,1,1,2,acc,47,15,acc,True,1
1048,1,2,2,2,1,1,acc,65,20,acc,True,1
1049,1,2,2,2,1,2,acc,51,16,acc,True,1
1051,1,2,2,2,2,1,acc,65,20,acc,True,1
1066,1,2,3,1,1,1,acc,108,56,unacc,False,1
1069,1,2,3,1,2,1,acc,108,56,unacc,False,1
1070,1,2,3,1,2,2,acc,47,15,acc,True,1
1078,1,2,3,2,2,1,acc,65,20,acc,True,1
1090,1,1,0,1,0,1,acc,58,18,acc,True,1
1091,1,1,0,1,0,2,acc,48,15,vgood,False,1
1096,1,1,0,1,2,1,acc,58,18,acc,True,1
1103,1,1,0,2,1,2,acc,50,16,acc,True,1
1105,1,1,0,2,2,1,acc,124,64,unacc,False,1
1120,1,1,1,1,1,1,acc,58,18,acc,True,1
1126,1,1,1,2,0,1,acc,126,64,acc,True,1
1127,1,1,1,2,0,2,acc,50,16,acc,True,1
1147,1,1,2,1,1,1,acc,58,18,acc,True,1
1154,1,1,2,2,0,2,acc,50,16,acc,True,1
1172,1,1,3,1,0,2,acc,48,15,vgood,False,1
1181,1,1,3,2,0,2,acc,50,16,acc,True,1
1210,1,0,0,2,1,1,acc,63,20,unacc,False,1
1228,1,0,1,1,1,1,acc,114,59,good,False,1
1234,1,0,1,2,0,1,acc,63,20,unacc,False,1
1261,1,0,2,2,0,1,acc,63,20,unacc,False,1
1310,0,3,0,1,1,2,acc,46,15,acc,True,1
1337,0,3,1,1,1,2,acc,46,15,acc,True,1
1345,0,3,1,2,1,1,acc,65,20,acc,True,1
1349,0,3,1,2,2,2,acc,51,16,acc,True,1
1361,0,3,2,1,0,2,acc,46,15,acc,True,1
1366,0,3,2,1,2,1,acc,110,57,unacc,False,1
1376,0,3,2,2,2,2,acc,51,16,acc,True,1
1390,0,3,3,1,1,1,acc,110,57,unacc,False,1
1399,0,3,3,2,1,1,acc,65,20,acc,True,1
1414,0,2,0,1,0,1,acc,107,56,unacc,False,1
1417,0,2,0,1,1,1,acc,107,56,unacc,False,1
1442,0,2,1,1,0,2,acc,47,15,acc,True,1
1445,0,2,1,1,1,2,acc,47,15,acc,True,1
1450,0,2,1,2,0,1,acc,65,20,acc,True,1
1451,0,2,1,2,0,2,acc,51,16,acc,True,1
1456,0,2,1,2,2,1,acc,65,20,acc,True,1
1483,0,2,2,2,2,1,acc,65,20,acc,True,1
1496,0,2,3,1,0,2,acc,47,15,acc,True,1
1498,0,2,3,1,1,1,acc,107,56,unacc,False,1
1504,0,2,3,2,0,1,acc,65,20,acc,True,1
1534,0,1,0,2,1,1,acc,125,64,unacc,False,1
1633,0,0,0,1,1,1,acc,113,59,acc,True,1
1657,0,0,1,1,0,1,acc,113,59,acc,True,1
1684,0,0,2,1,0,1,acc,113,59,acc,True,1
1720,0,0,3,2,0,1,acc,63,20,unacc,False,1
1097,1,1,0,1,2,2,vgood,48,15,vgood,True,1
1106,1,1,0,2,2,2,vgood,50,16,acc,False,1
1130,1,1,1,2,1,2,vgood,50,16,acc,False,1
1151,1,1,2,1,2,2,vgood,48,15,vgood,True,1
1175,1,1,3,1,1,2,vgood,48,15,vgood,True,1
1178,1,1,3,1,2,2,vgood,48,15,vgood,True,1
1187,1,1,3,2,2,2,vgood,50,16,acc,False,1
1205,1,0,0,1,2,2,vgood,97,45,vgood,True,1
1232,1,0,1,1,2,2,vgood,97,45,vgood,True,1
1265,1,0,2,2,1,2,vgood,100,49,vgood,True,1
1268,1,0,2,2,2,2,vgood,100,49,vgood,True,1
1283,1,0,3,1,1,2,vgood,97,45,vgood,True,1
1286,1,0,3,1,2,2,vgood,97,45,vgood,True,1
1292,1,0,3,2,1,2,vgood,100,49,vgood,True,1
1430,0,2,0,2,2,2,vgood,51,16,acc,False,1
1475,0,2,2,1,2,2,vgood,47,15,acc,False,1
1481,0,2,2,2,1,2,vgood,51,16,acc,False,1
1484,0,2,2,2,2,2,vgood,51,16,acc,False,1
1499,0,2,3,1,1,2,vgood,47,15,acc,False,1
1502,0,2,3,1,2,2,vgood,47,15,acc,False,1
1580,0,1,2,1,1,2,vgood,48,15,vgood,True,1
1583,0,1,2,1,2,2,vgood,48,15,vgood,True,1
1619,0,1,3,2,2,2,vgood,50,16,acc,False,1
1646,0,0,0,2,2,2,vgood,98,49,unacc,False,1
1697,0,0,2,2,1,2,vgood,98,49,unacc,False,1
1718,0,0,3,1,2,2,vgood,95,45,unacc,False,1
1211,1,0,0,2,1,2,good,100,49,vgood,False,1
1229,1,0,1,1,1,2,good,97,45,vgood,False,1
1240,1,0,1,2,2,1,good,63,20,unacc,False,1
1258,1,0,2,1,2,1,good,114,59,good,True,1
1264,1,0,2,2,1,1,good,63,20,unacc,False,1
1267,1,0,2,2,2,1,good,63,20,unacc,False,1
1280,1,0,3,1,0,2,good,97,45,vgood,False,1
1282,1,0,3,1,1,1,good,114,59,good,True,1
1285,1,0,3,1,2,1,good,114,59,good,True,1
1294,1,0,3,2,2,1,good,63,20,unacc,False,1
1559,0,1,1,2,0,2,good,50,16,acc,False,1
1561,0,1,1,2,1,1,good,125,64,unacc,False,1
1588,0,1,2,2,1,1,good,125,64,unacc,False,1
1609,0,1,3,1,2,1,good,58,18,acc,False,1
1615,0,1,3,2,1,1,good,125,64,unacc,False,1
1618,0,1,3,2,2,1,good,124,64,unacc,False,1
1636,0,0,0,1,2,1,good,113,59,acc,False,1
1645,0,0,0,2,2,1,good,63,20,unacc,False,1
1658,0,0,1,1,0,2,good,95,45,unacc,False,1
1672,0,0,1,2,2,1,good,63,20,unacc,False,1
1685,0,0,2,1,0,2,good,95,45,unacc,False,1
1696,0,0,2,2,1,1,good,63,20,unacc,False,1
1699,0,0,2,2,2,1,good,63,20,unacc,False,1
1712,0,0,3,1,0,2,good,95,45,unacc,False,1
1714,0,0,3,1,1,1,good,113,59,acc,False,1
1723,0,0,3,2,1,1,good,63,20,unacc,False,1
1726,0,0,3,2,2,1,good,63,20,unacc,False,1
1412,0,2,0,0,2,2,unacc,56,17,vgood,False,2
819,2,0,2,1,0,0,unacc,1,0,unacc,True,2
1219,1,0,1,0,1,1,unacc,133,63,acc,False,2
658,2,1,0,1,0,1,unacc,140,66,acc,False,2
1439,0,2,1,0,2,2,unacc,56,17,vgood,False,2
140,3,2,1,0,1,2,unacc,53,17,acc,False,2
193,3,2,3,0,1,1,unacc,131,63,unacc,True,2
912,1,3,1,2,1,0,unacc,1,0,unacc,True,2
223,3,1,0,0,2,1,unacc,62,19,unacc,True,2
846,2,0,3,1,0,0,unacc,1,0,unacc,True,2
1701,0,0,3,0,0,0,unacc,1,0,unacc,True,2
486,2,3,2,0,0,0,unacc,1,0,unacc,True,2
1686,0,0,2,1,1,0,unacc,1,0,unacc,True,2
92,3,3,3,1,0,2,unacc,105,49,acc,False,2
1006,1,2,1,0,2,1,unacc,62,19,unacc,True,2
463,2,3,1,0,1,1,unacc,132,63,unacc,True,2
925,1,3,2,0,2,1,unacc,62,19,unacc,True,2
1333,0,3,1,1,0,1,unacc,139,66,unacc,True,2
90,3,3,3,1,0,0,unacc,1,0,unacc,True,2
1548,0,1,1,1,0,0,unacc,1,0,unacc,True,2
117,3,2,0,1,0,0,unacc,1,0,unacc,True,2
166,3,2,2,0,1,1,unacc,131,63,unacc,True,2
834,2,0,2,2,2,0,unacc,1,0,unacc,True,2
1143,1,1,2,1,0,0,unacc,1,0,unacc,True,2
1408,0,2,0,0,1,1,unacc,133,63,acc,False,2
192,3,2,3,0,1,0,unacc,1,0,unacc,True,2
609,2,2,2,1,2,0,unacc,1,0,unacc,True,2
469,2,3,1,1,0,1,unacc,139,66,unacc,True,2
207,3,2,3,2,0,0,unacc,1,0,unacc,True,2
1649,0,0,1,0,0,2,unacc,56,17,vgood,False,2
393,3,0,2,1,2,0,unacc,1,0,unacc,True,2
1524,0,1,0,1,1,0,unacc,1,0,unacc,True,2
1406,0,2,0,0,0,2,unacc,56,17,vgood,False,2
1246,1,0,2,0,1,1,unacc,133,63,acc,False,2
168,3,2,2,0,2,0,unacc,1,0,unacc,True,2
54,3,3,2,0,0,0,unacc,1,0,unacc,True,2
6,3,3,0,0,2,0,unacc,1,0,unacc,True,2
1541,0,1,1,0,0,2,unacc,56,17,vgood,False,2
555,2,2,0,1,2,0,unacc,1,0,unacc,True,2
1155,1,1,2,2,1,0,unacc,1,0,unacc,True,2
528,2,3,3,1,2,0,unacc,1,0,unacc,True,2
435,2,3,0,0,1,0,unacc,1,0,unacc,True,2
194,3,2,3,0,1,2,unacc,53,17,acc,False,2
104,3,3,3,2,1,2,unacc,45,15,unacc,True,2
855,2,0,3,2,0,0,unacc,1,0,unacc,True,2
756,2,0,0,0,0,0,unacc,1,0,unacc,True,2
1284,1,0,3,1,2,0,unacc,1,0,unacc,True,2
1062,1,2,3,1,0,0,unacc,1,0,unacc,True,2
42,3,3,1,1,2,0,unacc,1,0,unacc,True,2
1247,1,0,2,0,1,2,unacc,116,55,good,False,2
999,1,2,1,0,0,0,unacc,1,0,unacc,True,2
1168,1,1,3,0,2,1,unacc,62,19,unacc,True,2
1297,0,3,0,0,0,1,unacc,64,19,acc,False,2
483,2,3,1,2,2,0,unacc,1,0,unacc,True,2
250,3,1,1,0,2,1,unacc,62,19,unacc,True,2
37,3,3,1,1,0,1,unacc,139,66,unacc,True,2
97,3,3,3,1,2,1,unacc,68,20,acc,False,2
1470,0,2,2,1,1,0,unacc,1,0,unacc,True,2
1500,0,2,3,1,2,0,unacc,1,0,unacc,True,2
1489,0,2,3,0,1,1,unacc,133,63,acc,False,2
1722,0,0,3,2,1,0,unacc,1,0,unacc,True,2
915,1,3,1,2,2,0,unacc,1,0,unacc,True,2
1305,0,3,0,1,0,0,unacc,1,0,unacc,True,2
535,2,3,3,2,1,1,unacc,124,59,acc,False,2
1560,0,1,1,2,1,0,unacc,1,0,unacc,True,2
774,2,0,0,2,0,0,unacc,1,0,unacc,True,2
1320,0,3,0,2,2,0,unacc,1,0,unacc,True,2
1290,1,0,3,2,1,0,unacc,1,0,unacc,True,2
1009,1,2,1,1,0,1,unacc,139,66,unacc,True,2
946,1,3,3,0,0,1,unacc,64,19,acc,False,2
28,3,3,1,0,0,1,unacc,64,19,acc,False,2
550,2,2,0,1,0,1,unacc,140,66,acc,False,2
77,3,3,2,2,1,2,unacc,45,15,unacc,True,2
300,3,1,3,0,1,0,unacc,1,0,unacc,True,2
12,3,3,0,1,1,0,unacc,1,0,unacc,True,2
562,2,2,0,2,1,1,unacc,124,59,acc,False,2
1651,0,0,1,0,1,1,unacc,133,63,acc,False,2
738,2,1,3,1,0,0,unacc,1,0,unacc,True,2
148,3,2,1,1,1,1,unacc,142,67,acc,False,2
1095,1,1,0,1,2,0,unacc,1,0,unacc,True,2
1057,1,2,3,0,1,1,unacc,133,63,acc,False,2
479,2,3,1,2,0,2,unacc,102,46,acc,False,2
26,3,3,0,2,2,2,unacc,45,15,unacc,True,2
39,3,3,1,1,1,0,unacc,1,0,unacc,True,2
1677,0,0,2,0,1,0,unacc,1,0,unacc,True,2
60,3,3,2,0,2,0,unacc,1,0,unacc,True,2
50,3,3,1,2,1,2,unacc,45,15,unacc,True,2
882,1,3,0,2,0,0,unacc,1,0,unacc,True,2
1473,0,2,2,1,2,0,unacc,1,0,unacc,True,2
1675,0,0,2,0,0,1,unacc,64,19,acc,False,2
399,3,0,2,2,1,0,unacc,1,0,unacc,True,2
778,2,0,0,2,1,1,unacc,126,59,good,False,2
333,3,0,0,1,0,0,unacc,1,0,unacc,True,2
841,2,0,3,0,1,1,unacc,132,63,unacc,True,2
125,3,2,0,1,2,2,unacc,105,49,acc,False,2
648,2,1,0,0,0,0,unacc,1,0,unacc,True,2
871,1,3,0,0,2,1,unacc,62,19,unacc,True,2
417,3,0,3,1,1,0,unacc,1,0,unacc,True,2
811,2,0,2,0,0,1,unacc,64,19,acc,False,2
1638,0,0,0,2,0,0,unacc,1,0,unacc,True,2
1543,0,1,1,0,1,1,unacc,133,63,acc,False,2
1614,0,1,3,2,1,0,unacc,1,0,unacc,True,2
1149,1,1,2,1,2,0,unacc,1,0,unacc,True,2
66,3,3,2,1,1,0,unacc,1,0,unacc,True,2
123,3,2,0,1,2,0,unacc,1,0,unacc,True,2
1460,0,2,2,0,0,2,unacc,56,17,vgood,False,2
1680,0,0,2,0,2,0,unacc,1,0,unacc,True,2
735,2,1,3,0,2,0,unacc,1,0,unacc,True,2
702,2,1,2,0,0,0,unacc,1,0,unacc,True,2
1409,0,2,0,0,1,2,unacc,56,17,vgood,False,2
533,2,3,3,2,0,2,unacc,102,46,acc,False,2
1362,0,3,2,1,1,0,unacc,1,0,unacc,True,2
594,2,2,2,0,0,0,unacc,1,0,unacc,True,2
694,2,1,1,2,0,1,unacc,129,60,good,False,2
537,2,3,3,2,2,0,unacc,1,0,unacc,True,2
1432,0,2,1,0,0,1,unacc,64,19,acc,False,2
1353,0,3,2,0,1,0,unacc,1,0,unacc,True,2
71,3,3,2,1,2,2,unacc,105,49,acc,False,2
191,3,2,3,0,0,2,unacc,53,17,acc,False,2
891,1,3,1,0,0,0,unacc,1,0,unacc,True,2
670,2,1,0,2,1,1,unacc,125,59,acc,False,2
1563,0,1,1,2,2,0,unacc,1,0,unacc,True,2
1384,0,3,3,0,2,1,unacc,62,19,unacc,True,2
304,3,1,3,0,2,1,unacc,62,19,unacc,True,2
523,2,3,3,1,0,1,unacc,138,66,unacc,True,2
44,3,3,1,1,2,2,unacc,105,49,acc,False,2
1125,1,1,1,2,0,0,unacc,1,0,unacc,True,2
1378,0,3,3,0,0,1,unacc,64,19,acc,False,2
900,1,3,1,1,0,0,unacc,1,0,unacc,True,2
869,1,3,0,0,1,2,unacc,115,55,vgood,False,2
175,3,2,2,1,1,1,unacc,141,67,unacc,True,2
1608,0,1,3,1,2,0,unacc,1,0,unacc,True,2
208,3,2,3,2,0,1,unacc,128,60,acc,False,2
1380,0,3,3,0,1,0,unacc,1,0,unacc,True,2
1647,0,0,1,0,0,0,unacc,1,0,unacc,True,2
1438,0,2,1,0,2,1,unacc,62,19,unacc,True,2
93,3,3,3,1,1,0,unacc,1,0,unacc,True,2
1083,1,1,0,0,1,0,unacc,1,0,unacc,True,2
7,3,3,0,0,2,1,unacc,62,19,unacc,True,2
1233,1,0,1,2,0,0,unacc,1,0,unacc,True,2
618,2,2,2,2,2,0,unacc,1,0,unacc,True,2
1293,1,0,3,2,2,0,unacc,1,0,unacc,True,2
591,2,2,1,2,2,0,unacc,1,0,unacc,True,2
1512,0,1,0,0,0,0,unacc,1,0,unacc,True,2
1008,1,2,1,1,0,0,unacc,1,0,unacc,True,2
120,3,2,0,1,1,0,unacc,1,0,unacc,True,2
21,3,3,0,2,1,0,unacc,1,0,unacc,True,2
409,3,0,3,0,1,1,unacc,131,63,unacc,True,2
8,3,3,0,0,2,2,unacc,53,17,acc,False,2
1050,1,2,2,2,2,0,unacc,1,0,unacc,True,2
1041,1,2,2,1,2,0,unacc,1,0,unacc,True,2
1573,0,1,2,0,2,1,unacc,62,19,unacc,True,2
414,3,0,3,1,0,0,unacc,1,0,unacc,True,2
1519,0,1,0,0,2,1,unacc,62,19,unacc,True,2
189,3,2,3,0,0,0,unacc,1,0,unacc,True,2
356,3,0,1,0,1,2,unacc,53,17,acc,False,2
408,3,0,3,0,1,0,unacc,1,0,unacc,True,2
105,3,3,3,2,2,0,unacc,1,0,unacc,True,2
888,1,3,0,2,2,0,unacc,1,0,unacc,True,2
387,3,0,2,1,0,0,unacc,1,0,unacc,True,2
446,2,3,0,1,1,2,unacc,51,16,acc,False,2
370,3,0,1,2,0,1,unacc,130,60,good,False,2
877,1,3,0,1,1,1,unacc,142,67,acc,False,2
842,2,0,3,0,1,2,unacc,113,54,vgood,False,2
712,2,1,2,1,0,1,unacc,139,66,unacc,True,2
1244,1,0,2,0,0,2,unacc,116,55,good,False,2
312,3,1,3,1,2,0,unacc,1,0,unacc,True,2
844,2,0,3,0,2,1,unacc,62,19,unacc,True,2
1368,0,3,2,2,0,0,unacc,1,0,unacc,True,2
1081,1,1,0,0,0,1,unacc,64,19,acc,False,2
654,2,1,0,0,2,0,unacc,1,0,unacc,True,2
1635,0,0,0,1,2,0,unacc,1,0,unacc,True,2
234,3,1,0,2,0,0,unacc,1,0,unacc,True,2
815,2,0,2,0,1,2,unacc,113,54,vgood,False,2
883,1,3,0,2,0,1,unacc,127,60,acc,False,2
111,3,2,0,0,1,0,unacc,1,0,unacc,True,2
503,2,3,2,1,2,2,unacc,51,16,acc,False,2
839,2,0,3,0,0,2,unacc,113,54,vgood,False,2
348,3,0,0,2,2,0,unacc,1,0,unacc,True,2
726,2,1,2,2,2,0,unacc,1,0,unacc,True,2
88,3,3,3,0,2,1,unacc,62,19,unacc,True,2
972,1,2,0,0,0,0,unacc,1,0,unacc,True,2
939,1,3,2,2,1,0,unacc,1,0,unacc,True,2
1516,0,1,0,0,1,1,unacc,133,63,acc,False,2
1217,1,0,1,0,0,2,unacc,116,55,good,False,2
1554,0,1,1,1,2,0,unacc,1,0,unacc,True,2
440,2,3,0,0,2,2,unacc,114,54,vgood,False,2
1344,0,3,1,2,1,0,unacc,1,0,unacc,True,2
379,3,0,2,0,0,1,unacc,64,19,acc,False,2
1623,0,0,0,0,1,0,unacc,1,0,unacc,True,2
667,2,1,0,2,0,1,unacc,129,60,good,False,2
1656,0,0,1,1,0,0,unacc,1,0,unacc,True,2
1385,0,3,3,0,2,2,unacc,56,17,vgood,False,2
1221,1,0,1,0,2,0,unacc,1,0,unacc,True,2
580,2,2,1,1,1,1,unacc,142,67,acc,False,2
600,2,2,2,0,2,0,unacc,1,0,unacc,True,2
181,3,2,2,2,0,1,unacc,128,60,acc,False,2
783,2,0,1,0,0,0,unacc,1,0,unacc,True,2
298,3,1,3,0,0,1,unacc,64,19,acc,False,2
733,2,1,3,0,1,1,unacc,132,63,unacc,True,2
1359,0,3,2,1,0,0,unacc,1,0,unacc,True,2
1622,0,0,0,0,0,2,unacc,56,17,vgood,False,2
200,3,2,3,1,0,2,unacc,105,49,acc,False,2
1532,0,1,0,2,0,2,unacc,48,15,acc,False,2
559,2,2,0,2,0,1,unacc,128,60,acc,False,2
1443,0,2,1,1,1,0,unacc,1,0,unacc,True,2
1011,1,2,1,1,1,0,unacc,1,0,unacc,True,2
553,2,2,0,1,1,1,unacc,142,67,acc,False,2
381,3,0,2,0,1,0,unacc,1,0,unacc,True,2
1431,0,2,1,0,0,0,unacc,1,0,unacc,True,2
211,3,2,3,2,1,1,unacc,124,59,acc,False,2
1644,0,0,0,2,2,0,unacc,1,0,unacc,True,2
378,3,0,2,0,0,0,unacc,1,0,unacc,True,2
455,2,3,0,2,1,2,unacc,102,46,acc,False,2
736,2,1,3,0,2,1,unacc,62,19,unacc,True,2
985,1,2,0,1,1,1,unacc,142,67,acc,False,2
354,3,0,1,0,1,0,unacc,1,0,unacc,True,2
184,3,2,2,2,1,1,unacc,124,59,acc,False,2
703,2,1,2,0,0,1,unacc,64,19,acc,False,2
861,2,0,3,2,2,0,unacc,1,0,unacc,True,2
10,3,3,0,1,0,1,unacc,140,66,acc,False,2
43,3,3,1,1,2,1,unacc,68,20,acc,False,2
1203,1,0,0,1,2,0,unacc,1,0,unacc,True,2
1413,0,2,0,1,0,0,unacc,1,0,unacc,True,2
459,2,3,1,0,0,0,unacc,1,0,unacc,True,2
1578,0,1,2,1,1,0,unacc,1,0,unacc,True,2
1436,0,2,1,0,1,2,unacc,56,17,vgood,False,2
1020,1,2,1,2,1,0,unacc,1,0,unacc,True,2
639,2,2,3,2,0,0,unacc,1,0,unacc,True,2
576,2,2,1,1,0,0,unacc,1,0,unacc,True,2
294,3,1,2,2,2,0,unacc,1,0,unacc,True,2
434,2,3,0,0,0,2,unacc,114,54,vgood,False,2
1152,1,1,2,2,0,0,unacc,1,0,unacc,True,2
1061,1,2,3,0,2,2,unacc,115,55,vgood,False,2
119,3,2,0,1,0,2,unacc,105,49,acc,False,2
1122,1,1,1,1,2,0,unacc,1,0,unacc,True,2
886,1,3,0,2,1,1,unacc,124,59,acc,False,2
1107,1,1,1,0,0,0,unacc,1,0,unacc,True,2
240,3,1,0,2,2,0,unacc,1,0,unacc,True,2
954,1,3,3,1,0,0,unacc,1,0,unacc,True,2
103,3,3,3,2,1,1,unacc,124,59,acc,False,2
329,3,0,0,0,1,2,unacc,53,17,acc,False,2
1540,0,1,1,0,0,1,unacc,64,19,acc,False,2
895,1,3,1,0,1,1,unacc,133,63,acc,False,2
327,3,0,0,0,1,0,unacc,1,0,unacc,True,2
53,3,3,1,2,2,2,unacc,45,15,unacc,True,2
